distinct_id,distinct_name,distinct_confirmedNum,distinct_deathsNum,distinct_curesNum,city_name,city_id,province_name,province_id
350427,沙县,5,-1,5,三明,3504,福建,35
350481,永安市,3,-1,3,三明,3504,福建,35
350426,尤溪县,2,-1,2,三明,3504,福建,35
350403,三元区,2,-1,2,三明,3504,福建,35
350424,宁化县,1,-1,1,三明,3504,福建,35
350428,将乐县,1,-1,1,三明,3504,福建,35
350803,永定区,5,-1,5,龙岩,3508,福建,35
350824,武平县,1,-1,1,龙岩,3508,福建,35
130723,康保县,14,-1,14,张家口,1307,河北,13
130705,宣化区,12,-1,12,张家口,1307,河北,13
0,察北管理区,7,-1,7,张家口,1307,河北,13
130725,尚义县,4,-1,4,张家口,1307,河北,13
130703,桥西区,2,-1,2,张家口,1307,河北,13
130709,崇礼区,1,-1,1,张家口,1307,河北,13
130708,万全区,1,-1,1,张家口,1307,河北,13
0,经济开发区,4,-1,-1,秦皇岛,1303,河北,13
0,抚宁区,2,-1,-1,秦皇岛,1303,河北,13
0,海港区,2,-1,-1,秦皇岛,1303,河北,13
0,北戴河区,1,-1,-1,秦皇岛,1303,河北,13
0,卢龙县,1,-1,-1,秦皇岛,1303,河北,13
-1,未公布来源,0,1,9,秦皇岛,1303,河北,13
710000,台湾,298,3,39,台湾,71,台湾,71
450103,青秀区,30,-1,30,南宁,4501,广西,45
450124,马山县,9,-1,9,南宁,4501,广西,45
450107,西乡塘区,6,-1,6,南宁,4501,广西,45
450123,隆安县,3,-1,3,南宁,4501,广西,45
450109,邕宁区,3,-1,3,南宁,4501,广西,45
450108,良庆区,2,-1,2,南宁,4501,广西,45
450105,江南区,1,-1,1,南宁,4501,广西,45
450127,横县,1,-1,1,南宁,4501,广西,45
450304,象山区,7,-1,7,桂林,4503,广西,45
450303,叠彩区,4,-1,4,桂林,4503,广西,45
450321,阳朔县,3,-1,3,桂林,4503,广西,45
450324,全州县,3,-1,3,桂林,4503,广西,45
450326,永福县,3,-1,3,桂林,4503,广西,45
450305,七星区,2,-1,2,桂林,4503,广西,45
450302,秀峰区,2,-1,2,桂林,4503,广西,45
450312,临桂区,2,-1,2,桂林,4503,广西,45
450330,平乐县,2,-1,2,桂林,4503,广西,45
450332,恭城瑶族自治县,2,-1,2,桂林,4503,广西,45
450325,兴安县,1,-1,1,桂林,4503,广西,45
450311,雁山区,1,-1,1,桂林,4503,广西,45
451228,都安瑶族自治县,21,1,20,河池,4512,广西,45
451202,金城江区,3,-1,3,河池,4512,广西,45
451226,环江毛南族自治县,2,-1,2,河池,4512,广西,45
451281,宜州区,1,-1,1,河池,4512,广西,45
451221,南丹县,1,-1,1,河池,4512,广西,45
450205,柳北区,12,-1,12,柳州,4502,广西,45
450204,柳南区,4,-1,4,柳州,4502,广西,45
450203,鱼峰区,3,-1,3,柳州,4502,广西,45
450223,鹿寨县,2,-1,2,柳州,4502,广西,45
450221,柳江区,1,-1,1,柳州,4502,广西,45
450202,城中区,1,-1,1,柳州,4502,广西,45
450222,柳城县,1,-1,1,柳州,4502,广西,45
451302,兴宾区,10,-1,10,来宾,4513,广西,45
451322,象州县,1,-1,1,来宾,4513,广西,45
450902,玉州区,5,-1,5,玉林,4509,广西,45
450923,博白县,2,-1,2,玉林,4509,广西,45
450903,福绵区,1,-1,1,玉林,4509,广西,45
450922,陆川县,1,-1,1,玉林,4509,广西,45
450981,北流市,1,-1,1,玉林,4509,广西,45
-1,未公布来源,1,0,1,玉林,4509,广西,45
450721,灵山县,8,-1,8,钦州,4507,广西,45
450802,港北区,4,-1,4,贵港,4508,广西,45
450881,桂平市,2,-1,2,贵港,4508,广西,45
450821,平南县,2,-1,2,贵港,4508,广西,45
450406,龙圩区,3,-1,3,梧州,4504,广西,45
450405,长洲区,1,-1,1,梧州,4504,广西,45
450422,藤县,1,-1,1,梧州,4504,广西,45
451103,平桂区,2,-1,2,贺州,4511,广西,45
451123,富川瑶族自治县,2,-1,2,贺州,4511,广西,45
451002,右江区,1,-1,1,百色,4510,广西,45
451029,田林县,1,-1,1,百色,4510,广西,45
451023,平果县,1,-1,1,百色,4510,广西,45
610102,新城区,15,-1,-1,西安,6101,陕西,61
610104,莲湖区,14,-1,-1,西安,6101,陕西,61
610113,雁塔区,13,-1,-1,西安,6101,陕西,61
610103,碑林区,10,-1,-1,西安,6101,陕西,61
610111,灞桥区,8,-1,-1,西安,6101,陕西,61
0,高新区,7,-1,-1,西安,6101,陕西,61
610112,未央区,7,-1,-1,西安,6101,陕西,61
610114,阎良区,5,-1,-1,西安,6101,陕西,61
610125,鄠邑区,3,-1,-1,西安,6101,陕西,61
610115,临潼区,2,-1,-1,西安,6101,陕西,61
610124,周至县,2,-1,-1,西安,6101,陕西,61
610116,长安区,2,-1,-1,西安,6101,陕西,61
610117,高陵区,1,-1,-1,西安,6101,陕西,61
610122,蓝田县,1,-1,-1,西安,6101,陕西,61
0,经开区,1,-1,-1,西安,6101,陕西,61
-1,未公布来源,29,3,117,西安,6101,陕西,61
610724,西乡县,11,-1,11,汉中,6107,陕西,61
610723,洋县,5,-1,5,汉中,6107,陕西,61
610728,镇巴县,3,-1,3,汉中,6107,陕西,61
610702,汉台区,3,-1,3,汉中,6107,陕西,61
610721,南郑区,3,-1,3,汉中,6107,陕西,61
610725,勉县,1,-1,1,汉中,6107,陕西,61
610928,旬阳县,7,-1,7,安康,6109,陕西,61
610929,白河县,6,-1,6,安康,6109,陕西,61
610924,紫阳县,6,-1,6,安康,6109,陕西,61
610902,汉滨区,3,-1,3,安康,6109,陕西,61
610921,汉阴县,2,-1,2,安康,6109,陕西,61
0,恒口示范区,2,-1,2,安康,6109,陕西,61
610431,武功县,5,-1,-1,咸阳,6104,陕西,61
610422,三原县,4,-1,-1,咸阳,6104,陕西,61
610430,淳化县,2,-1,-1,咸阳,6104,陕西,61
610481,兴平市,2,-1,-1,咸阳,6104,陕西,61
610424,乾县,1,-1,-1,咸阳,6104,陕西,61
610402,秦都区,1,-1,-1,咸阳,6104,陕西,61
-1,未公布来源,2,0,17,咸阳,6104,陕西,61
610502,临渭区,8,-1,-1,渭南,6105,陕西,61
610528,富平县,2,-1,-1,渭南,6105,陕西,61
610526,蒲城县,2,-1,-1,渭南,6105,陕西,61
610525,澄城县,1,-1,-1,渭南,6105,陕西,61
-1,未公布来源,2,0,15,渭南,6105,陕西,61
610323,岐山县,5,-1,5,宝鸡,6103,陕西,61
0,高新区,3,-1,3,宝鸡,6103,陕西,61
610322,凤翔县,3,-1,3,宝鸡,6103,陕西,61
610324,扶风县,2,-1,2,宝鸡,6103,陕西,61
610622,延川县,4,-1,4,延安,6106,陕西,61
610624,安塞区,2,-1,2,延安,6106,陕西,61
-1,未公布来源,2,0,2,延安,6106,陕西,61
610202,王益区,7,-1,7,铜川,6102,陕西,61
-1,未公布来源,1,0,1,铜川,6102,陕西,61
611021,洛南县,3,-1,3,商洛,6110,陕西,61
611022,丹凤县,3,-1,3,商洛,6110,陕西,61
611002,商州区,1,-1,1,商洛,6110,陕西,61
610825,定边县,2,-1,2,榆林,6108,陕西,61
610802,榆阳区,1,-1,1,榆林,6108,陕西,61
530102,五华区,7,-1,7,昆明,5301,云南,53
530111,官渡区,3,-1,3,昆明,5301,云南,53
530181,安宁市,2,-1,2,昆明,5301,云南,53
530112,西山区,2,-1,2,昆明,5301,云南,53
530103,盘龙区,2,-1,2,昆明,5301,云南,53
530113,东川区,1,-1,1,昆明,5301,云南,53
-1,未公布来源,36,0,36,昆明,5301,云南,53
532801,景洪市,15,-1,-1,西双版纳,5328,云南,53
-1,未公布来源,0,1,14,西双版纳,5328,云南,53
530402,红塔区,3,-1,-1,玉溪,5304,云南,53
530403,江川区,2,-1,-1,玉溪,5304,云南,53
530422,澄江县,2,-1,-1,玉溪,5304,云南,53
530423,通海县,1,-1,-1,玉溪,5304,云南,53
530425,易门县,1,-1,-1,玉溪,5304,云南,53
-1,未公布来源,5,1,13,玉溪,5304,云南,53
530303,沾益区,2,-1,2,曲靖,5303,云南,53
530381,宣威市,2,-1,2,曲靖,5303,云南,53
530302,麒麟区,1,-1,1,曲靖,5303,云南,53
530326,会泽县,1,-1,1,曲靖,5303,云南,53
530322,陆良县,1,-1,1,曲靖,5303,云南,53
530324,罗平县,1,-1,1,曲靖,5303,云南,53
-1,未公布来源,5,0,5,曲靖,5303,云南,53
530581,腾冲市,6,-1,6,保山,5305,云南,53
530523,龙陵县,2,-1,2,保山,5305,云南,53
530502,隆阳区,1,-1,1,保山,5305,云南,53
532503,蒙自市,2,-1,2,红河,5325,云南,53
532501,个旧市,1,-1,1,红河,5325,云南,53
-1,未公布来源,6,0,6,红河,5325,云南,53
533102,瑞丽市,5,-1,5,德宏,5331,云南,53
532326,大姚县,3,-1,3,楚雄,5323,云南,53
-1,未公布来源,1,0,1,楚雄,5323,云南,53
530828,澜沧拉祜族自治县,3,-1,3,普洱,5308,云南,53
530802,思茅区,1,-1,1,普洱,5308,云南,53
532601,文山市,1,-1,1,文山,5326,云南,53
-1,未公布来源,1,0,1,文山,5326,云南,53
530926,耿马傣族佤族自治县,1,-1,1,临沧,5309,云南,53
520102,南明区,14,-1,-1,贵阳,5201,贵州,52
520115,观山湖区,6,-1,-1,贵阳,5201,贵州,52
520111,花溪区,5,-1,-1,贵阳,5201,贵州,52
520103,云岩区,4,-1,-1,贵阳,5201,贵州,52
520123,修文县,2,-1,-1,贵阳,5201,贵州,52
520181,清镇市,1,-1,-1,贵阳,5201,贵州,52
520113,白云区,1,-1,-1,贵阳,5201,贵州,52
-1,未公布来源,3,1,35,贵阳,5201,贵州,52
520325,道真仡佬族苗族自治县,14,-1,14,遵义,5203,贵州,52
520303,汇川区,9,-1,9,遵义,5203,贵州,52
520302,红花岗区,2,-1,2,遵义,5203,贵州,52
520382,仁怀市,1,-1,1,遵义,5203,贵州,52
520324,正安县,1,-1,1,遵义,5203,贵州,52
520327,凤冈县,1,-1,1,遵义,5203,贵州,52
-1,未公布来源,4,0,4,遵义,5203,贵州,52
520522,黔西县,10,-1,10,毕节,5205,贵州,52
520502,七星关区,4,-1,4,毕节,5205,贵州,52
520525,纳雍县,3,-1,3,毕节,5205,贵州,52
520521,大方县,2,-1,2,毕节,5205,贵州,52
520527,赫章县,2,-1,2,毕节,5205,贵州,52
520524,织金县,1,-1,1,毕节,5205,贵州,52
-1,未公布来源,1,0,1,毕节,5205,贵州,52
522723,贵定县,3,-1,3,黔南,5227,贵州,52
522701,都匀市,2,-1,2,黔南,5227,贵州,52
522732,三都水族自治县,1,-1,1,黔南,5227,贵州,52
522725,瓮安县,1,-1,1,黔南,5227,贵州,52
522727,平塘县,1,-1,1,黔南,5227,贵州,52
522729,长顺县,1,-1,1,黔南,5227,贵州,52
-1,未公布来源,8,0,8,黔南,5227,贵州,52
520602,碧江区,3,-1,3,铜仁,5206,贵州,52
520603,万山区,2,-1,2,铜仁,5206,贵州,52
520623,石阡县,2,-1,2,铜仁,5206,贵州,52
520621,江口县,2,-1,2,铜仁,5206,贵州,52
520622,玉屏侗族自治县,1,-1,1,铜仁,5206,贵州,52
520222,盘州市,8,-1,-1,六盘水,5202,贵州,52
520201,钟山区,2,-1,-1,六盘水,5202,贵州,52
-1,未公布来源,0,1,9,六盘水,5202,贵州,52
522601,凯里市,6,-1,6,黔东南,5226,贵州,52
522627,天柱县,2,-1,2,黔东南,5226,贵州,52
522628,锦屏县,1,-1,1,黔东南,5226,贵州,52
-1,未公布来源,1,0,1,黔东南,5226,贵州,52
520402,西秀区,2,-1,-1,安顺,5204,贵州,52
520423,镇宁布依族苗族自治县,1,-1,-1,安顺,5204,贵州,52
520422,普定县,1,-1,1,安顺,5204,贵州,52
-1,未公布来源,0,0,3,安顺,5204,贵州,52
522301,兴义市,2,-1,2,黔西南,5223,贵州,52
522328,安龙县,1,-1,1,黔西南,5223,贵州,52
522322,兴仁市,1,-1,1,黔西南,5223,贵州,52
620102,城关区,17,-1,-1,兰州,6201,甘肃,62
620104,西固区,8,-1,-1,兰州,6201,甘肃,62
620103,七里河区,6,-1,-1,兰州,6201,甘肃,62
620111,红古区,2,-1,-1,兰州,6201,甘肃,62
0,永登县,1,-1,-1,兰州,6201,甘肃,62
0,榆中县,1,-1,-1,兰州,6201,甘肃,62
0,皋兰县,1,-1,-1,兰州,6201,甘肃,62
0,安宁区,1,-1,-1,兰州,6201,甘肃,62
-1,未公布来源,0,2,34,兰州,6201,甘肃,62
0,麦积区,8,-1,8,天水,6205,甘肃,62
0,秦州区,2,-1,2,天水,6205,甘肃,62
0,张家川县,1,-1,1,天水,6205,甘肃,62
0,清水县,1,-1,1,天水,6205,甘肃,62
620824,华亭市,7,-1,7,平凉,6208,甘肃,62
620825,庄浪县,1,-1,1,平凉,6208,甘肃,62
-1,未公布来源,1,0,1,平凉,6208,甘肃,62
0,陇西县,7,-1,7,定西,6211,甘肃,62
0,通渭县,1,-1,1,定西,6211,甘肃,62
0,渭源县,1,-1,1,定西,6211,甘肃,62
0,合作市,8,-1,8,甘南,6230,甘肃,62
0,礼县,4,-1,4,陇南,6212,甘肃,62
621026,宁县,2,-1,2,庆阳,6210,甘肃,62
621021,庆城县,1,-1,1,庆阳,6210,甘肃,62
140728,平遥县,36,-1,36,晋中,1407,山西,14
140725,寿阳县,1,-1,1,晋中,1407,山西,14
140109,万柏林区,8,-1,8,太原,1401,山西,14
140106,迎泽区,6,-1,6,太原,1401,山西,14
140107,杏花岭区,4,-1,4,太原,1401,山西,14
140121,清徐县,1,-1,1,太原,1401,山西,14
140105,小店区,1,-1,1,太原,1401,山西,14
140825,新绛县,5,-1,5,运城,1408,山西,14
140829,平陆县,4,-1,4,运城,1408,山西,14
140802,盐湖区,3,-1,3,运城,1408,山西,14
140882,河津市,2,-1,2,运城,1408,山西,14
140830,芮城县,1,-1,1,运城,1408,山西,14
140824,稷山县,1,-1,1,运城,1408,山西,14
140828,夏县,1,-1,1,运城,1408,山西,14
140826,绛县,1,-1,1,运城,1408,山西,14
140822,万荣县,1,-1,1,运城,1408,山西,14
140213,平城区,10,-1,10,大同,1402,山西,14
140214,云冈区,2,-1,2,大同,1402,山西,14
140502,城区,5,-1,5,晋城,1405,山西,14
140521,沁水县,2,-1,2,晋城,1405,山西,14
140524,陵川县,1,-1,1,晋城,1405,山西,14
140522,阳城县,1,-1,1,晋城,1405,山西,14
140525,泽州县,1,-1,1,晋城,1405,山西,14
140403,潞州区,7,-1,7,长治,1404,山西,14
140428,长子县,1,-1,1,长治,1404,山西,14
140602,朔城区,4,-1,4,朔州,1406,山西,14
140622,应县,3,-1,3,朔州,1406,山西,14
140624,怀仁市,1,-1,1,朔州,1406,山西,14
140922,五台县,6,-1,6,忻州,1409,山西,14
140902,忻府区,1,-1,1,忻州,1409,山西,14
141181,孝义市,3,-1,3,吕梁,1411,山西,14
141102,离石区,2,-1,2,吕梁,1411,山西,14
141121,文水县,1,-1,1,吕梁,1411,山西,14
140302,城区,2,-1,2,阳泉,1403,山西,14
140322,盂县,2,-1,2,阳泉,1403,山西,14
141028,吉县,1,-1,1,临汾,1410,山西,14
141029,乡宁县,1,-1,1,临汾,1410,山西,14
210104,大东区,3,-1,-1,沈阳,2101,辽宁,21
210106,铁西区,3,-1,-1,沈阳,2101,辽宁,21
210105,皇姑区,2,-1,-1,沈阳,2101,辽宁,21
210124,法库县,1,-1,-1,沈阳,2101,辽宁,21
210103,沈河区,1,-1,-1,沈阳,2101,辽宁,21
-1,未公布来源,18,0,28,沈阳,2101,辽宁,21
0,杨家杖子经济开发区,4,1,3,葫芦岛,2114,辽宁,21
0,南票区,3,-1,3,葫芦岛,2114,辽宁,21
0,连山区,2,-1,2,葫芦岛,2114,辽宁,21
0,兴城市,2,-1,2,葫芦岛,2114,辽宁,21
0,龙港区,1,-1,1,葫芦岛,2114,辽宁,21
210624,宽甸满族自治县,3,-1,-1,丹东,2106,辽宁,21
210681,东港市,1,-1,-1,丹东,2106,辽宁,21
210682,凤城市,1,-1,-1,丹东,2106,辽宁,21
210604,振安区,1,-1,-1,丹东,2106,辽宁,21
-1,未公布来源,5,0,11,丹东,2106,辽宁,21
210902,海州区,2,-1,2,阜新,2109,辽宁,21
210911,细河区,2,-1,2,阜新,2109,辽宁,21
210922,彰武县,1,-1,1,阜新,2109,辽宁,21
-1,未公布来源,3,0,3,阜新,2109,辽宁,21
211281,调兵山市,4,-1,4,铁岭,2112,辽宁,21
211224,昌图县,2,-1,2,铁岭,2112,辽宁,21
211223,西丰县,1,-1,1,铁岭,2112,辽宁,21
220104,朝阳区,9,-1,9,长春,2201,吉林,22
220102,南关区,8,-1,8,长春,2201,吉林,22
220105,二道区,8,-1,8,长春,2201,吉林,22
220106,绿园区,2,-1,2,长春,2201,吉林,22
220113,九台区,2,-1,2,长春,2201,吉林,22
220103,宽城区,2,-1,2,长春,2201,吉林,22
-1,未公布来源,14,0,14,长春,2201,吉林,22
220302,铁西区,9,1,7,四平,2203,吉林,22
220382,双辽市,5,-1,3,四平,2203,吉林,22
220303,铁东区,1,-1,1,四平,2203,吉林,22
-1,未公布来源,0,0,3,四平,2203,吉林,22
220402,龙山区,6,-1,6,辽源,2204,吉林,22
220422,东辽县,1,-1,1,辽源,2204,吉林,22
220502,东昌区,3,-1,3,通化,2205,吉林,22
220582,集安市,3,-1,3,通化,2205,吉林,22
220211,丰满区,2,-1,2,吉林市,2202,吉林,22
220204,船营区,1,-1,1,吉林市,2202,吉林,22
220202,昌邑区,1,-1,1,吉林市,2202,吉林,22
220282,桦甸市,1,-1,1,吉林市,2202,吉林,22
222401,延吉市,2,-1,2,延边,2224,吉林,22
222405,龙井市,1,-1,1,延边,2224,吉林,22
222402,图们市,1,-1,1,延边,2224,吉林,22
222406,和龙市,1,-1,1,延边,2224,吉林,22
220723,乾安县,2,-1,2,松原,2207,吉林,22
220821,镇赉县,1,-1,1,白城,2208,吉林,22
150621,达拉特旗,9,-1,9,鄂尔多斯,1506,内蒙古,15
150623,鄂托克前旗,1,-1,1,鄂尔多斯,1506,内蒙古,15
150602,东胜区,1,-1,1,鄂尔多斯,1506,内蒙古,15
150221,土默特右旗,7,-1,7,包头,1502,内蒙古,15
150203,昆都仑区,3,-1,3,包头,1502,内蒙古,15
150202,东河区,1,-1,1,包头,1502,内蒙古,15
150426,翁牛特旗,3,-1,3,赤峰,1504,内蒙古,15
150403,元宝山区,2,-1,2,赤峰,1504,内蒙古,15
150404,松山区,2,-1,2,赤峰,1504,内蒙古,15
150424,林西县,1,-1,1,赤峰,1504,内蒙古,15
150402,红山区,1,-1,1,赤峰,1504,内蒙古,15
152502,锡林浩特市,4,-1,4,锡林郭勒,1525,内蒙古,15
152531,多伦县,4,-1,4,锡林郭勒,1525,内蒙古,15
152501,二连浩特市,1,-1,1,锡林郭勒,1525,内蒙古,15
150824,乌拉特中旗,4,-1,4,巴彦淖尔,1508,内蒙古,15
150802,临河区,2,1,1,巴彦淖尔,1508,内蒙古,15
150821,五原县,2,-1,2,巴彦淖尔,1508,内蒙古,15
150581,霍林郭勒市,6,-1,6,通辽,1505,内蒙古,15
0,经济开发区,1,-1,1,通辽,1505,内蒙古,15
150722,莫力达瓦达斡尔族自治旗,5,-1,5,呼伦贝尔,1507,内蒙古,15
150781,满洲里市,1,-1,1,呼伦贝尔,1507,内蒙古,15
150782,牙克石市,1,-1,1,呼伦贝尔,1507,内蒙古,15
150104,玉泉区,3,-1,2,呼和浩特,1501,内蒙古,15
150102,新城区,2,-1,2,呼和浩特,1501,内蒙古,15
150103,回民区,1,-1,1,呼和浩特,1501,内蒙古,15
150105,赛罕区,1,-1,1,呼和浩特,1501,内蒙古,15
-1,未公布来源,0,0,1,呼和浩特,1501,内蒙古,15
150922,化德县,2,-1,2,乌兰察布,1509,内蒙古,15
150929,四子王旗,1,-1,1,乌兰察布,1509,内蒙古,15
150302,海勃湾区,2,-1,2,乌海,1503,内蒙古,15
152201,乌兰浩特市,1,-1,1,兴安,1522,内蒙古,15
640104,兴庆区,13,-1,13,银川,6401,宁夏,64
640106,金凤区,8,-1,8,银川,6401,宁夏,64
640105,西夏区,6,-1,6,银川,6401,宁夏,64
640121,永宁县,6,-1,6,银川,6401,宁夏,64
640181,灵武市,3,-1,3,银川,6401,宁夏,64
640324,同心县,16,-1,16,吴忠,6403,宁夏,64
640381,青铜峡市,4,-1,4,吴忠,6403,宁夏,64
640303,红寺堡区,4,-1,4,吴忠,6403,宁夏,64
640302,利通区,4,-1,4,吴忠,6403,宁夏,64
640423,隆德县,3,-1,3,固原,6404,宁夏,64
640402,原州区,2,-1,2,固原,6404,宁夏,64
640502,沙坡头区,3,-1,3,中卫,6405,宁夏,64
640521,中宁县,1,-1,1,中卫,6405,宁夏,64
640202,大武口区,1,-1,1,石嘴山,6402,宁夏,64
820000,澳门,38,0,10,澳门,82,澳门,82
0,西宁市,15,-1,15,西宁,6301,青海,63
0,海北藏族自治州,3,-1,3,海北,6322,青海,63
