city_baidu_id,name,province_id,20200101_moveOut,20200102_moveOut,20200103_moveOut,20200104_moveOut,20200105_moveOut,20200106_moveOut,20200107_moveOut,20200108_moveOut,20200109_moveOut,20200110_moveOut,20200111_moveOut,20200112_moveOut,20200113_moveOut,20200114_moveOut,20200115_moveOut,20200116_moveOut,20200117_moveOut,20200118_moveOut,20200119_moveOut,20200120_moveOut,20200121_moveOut,20200122_moveOut,20200123_moveOut,20200124_moveOut,20200125_moveOut,20200126_moveOut,20200127_moveOut,20200128_moveOut,20200129_moveOut,20200130_moveOut,20200131_moveOut,20200201_moveOut,20200202_moveOut,20200203_moveOut,20200204_moveOut,20200205_moveOut,20200206_moveOut,20200207_moveOut,20200208_moveOut,20200209_moveOut,20200210_moveOut,20200211_moveOut,20200212_moveOut,20200213_moveOut,20200214_moveOut,20200215_moveOut,20200216_moveOut,20200217_moveOut,20200218_moveOut,20200219_moveOut,20200220_moveOut,20200221_moveOut,20200222_moveOut,20200223_moveOut,20200224_moveOut,20200225_moveOut,20200226_moveOut,20200227_moveOut,20200228_moveOut,20200229_moveOut,20200301_moveOut,20200302_moveOut,20200303_moveOut,20200304_moveOut,20200305_moveOut,20200306_moveOut,20200307_moveOut,20200308_moveOut,20200309_moveOut,20200310_moveOut,20200311_moveOut,20200312_moveOut,20200313_moveOut,20200314_moveOut,20200315_moveOut,20200316_moveOut,20200317_moveOut,20200318_moveOut,20200319_moveOut,20200320_moveOut,20200321_moveOut,20200322_moveOut,20200323_moveOut,20200324_moveOut,20200325_moveOut,20200326_moveOut,20200327_moveOut,20200328_moveOut,20200329_moveOut,20200330_moveOut,20200331_moveOut,20200401_moveOut,20200402_moveOut,20200403_moveOut,20200404_moveOut,20200405_moveOut,20200406_moveOut,20200407_moveOut,20200408_moveOut,20200409_moveOut,20200410_moveOut,20200411_moveOut
130900,沧州市,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633825324,0.0,0.649952424,0.720333648,0.7731404639999999,0.77131764,0.9627747480000001,0.913770396,0.9663069959999999,0.8288224560000002,0.668321928,0.311491008,0.0,0.0,0.0,0.012787632,0.005233248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005159376,0.005055695999999999,0.0,0.005176224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008060796,0.0,0.0,0.0,0.005139288,0.0,0.0,0.0,0.03007368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518076,0.045967824000000004,0.027034560000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04267242,0.0,0.034128864,0.04193337600000001,0.0,0.02535462,0.026371980000000003,0.0,0.0,0.0,0.0,0.0
131000,廊坊市,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005233248,0.004873608,0.0,0.0,0.009229464,0.0,0.014004576,0.0,0.008309628,0.010878624,0.0,0.0,0.005496984000000001,0.0,0.0,0.0061106400000000005,0.009408960000000001,0.009142632,0.0,0.005603904,0.0,0.005055695999999999,0.0,0.005176224,0.0,0.00757674,0.007770168,0.0,0.0,0.0,0.012874140000000001,0.008060796,0.0,0.0,0.0,0.007708931999999999,0.005438664,0.0,0.005062176000000001,0.0,0.007697268,0.018570384000000002,0.010917504,0.0,0.0,0.008151192,0.00847098,0.0,0.0,0.02072304,0.0,0.02027592,0.0,0.015874704,0.0,0.01928772,0.028996380000000002,0.0,0.0,0.039966048000000004,0.0,0.0,0.04876848,0.064186992,0.0,0.031450032,0.0,0.02535462,0.058018356,0.0,0.0,0.0,0.0,0.0
131100,衡水市,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004873608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005439312,0.005649264,0.0,0.0,0.0,0.0,0.0,0.0,0.006095087999999999,0.005775624,0.005603904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04835376000000001,0.013133664000000001,0.023655240000000004,0.01782324,0.015874704,0.0,0.0,0.016569359999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024031728000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140100,太原市,140000,0.41463575999999996,0.563936256,0.773419752,1.158965496,0.7983716399999999,1.0636459919999999,1.152904752,1.248322104,1.547285976,1.390880484,1.05856632,1.0568089440000001,0.9795482280000001,0.873249984,0.8272121760000001,0.780361452,0.7731404639999999,0.0,0.8146555560000001,0.747630324,0.0,0.0,0.0,0.0,0.0,0.052884576,0.0,0.0,0.005233248,0.0,0.0,0.0,0.009229464,0.0,0.004668192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007327907999999999,0.0,0.0,0.0,0.015052392000000001,0.011997720000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008188128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308641104,0.15544872,0.053469720000000005,0.015874704,0.016088544,0.015430176,0.0,0.10299312000000001,0.046100340000000004,0.07493634,0.0,0.0,0.24993845999999997,0.12302506800000002,0.029253312,0.047175048000000004,0.030039660000000003,0.040567392,0.026371980000000003,0.0,0.0,0.0,0.340581024,0.15800475600000002
140200,大同市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007583543999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030039660000000003,0.02514564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140300,阳泉市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054864539999999996,0.05348916000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140400,长治市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429138,0.020954700000000003,0.03497029200000001,0.04232736000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140500,晋城市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005233248,0.0,0.0,0.0,0.0,0.0,0.0,0.005502816000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005055695999999999,0.0,0.0,0.0,0.0,0.0,0.007894584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011737872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029336580000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140600,朔州市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007849872,0.0,0.0,0.004706424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005149656000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,晋中市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.336643856,0.428300136,0.103734432,0.0,0.017209584,0.0,0.0,0.0,0.0,0.0,0.0,0.006364656,0.0,0.005502816000000001,0.0,0.008158967999999999,0.0,0.0,0.005496984000000001,0.002697948,0.0,0.6568938000000001,1.3548902400000002,0.0,0.028878120000000004,0.325026432,0.0,0.0,0.0052326,0.0,0.0,0.0,0.0,0.0,0.007812936,0.0,0.0,0.0,0.0052053839999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017960292000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008803403999999999,0.0,0.01641708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089923608,0.173542176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02162214,0.0,0.0,0.0,0.0
140800,运城市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941858759999999,0.74059596,0.83070036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012729312,0.0,0.0,0.0,0.0,0.0,0.0,0.032981904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007724484,0.0,0.007808075999999999,0.0,0.0,0.0,0.008157995999999999,0.0,0.012655440000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07962786000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21894494399999997,0.0
140900,忻州市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005159376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02514564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141000,临汾市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018458928,0.0,0.0,0.0,0.005539752,0.0,0.0,0.0,0.0,0.0,0.005710824,0.0,0.0,0.0,0.017326872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014655815999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.008157995999999999,0.0,0.0,0.0,0.0,0.0,0.008188128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433104,0.029336580000000004,0.0,0.0,0.0,0.054864539999999996,0.03744241200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
