id,moveIn_index_mean,moveIn_index_max,moveIn_index_min,moveIn_index_mean_before,moveIn_index_max_before,moveIn_index_min_before,moveIn_index_mean_after,moveIn_index_max_after,moveIn_index_min_after,moveOut_index_mean,moveOut_index_max,moveOut_index_min,moveOut_index_mean_before,moveOut_index_max_before,moveOut_index_min_before,moveOut_index_mean_after,moveOut_index_max_after,moveOut_index_min_after,travel_index_mean,travel_index_max,travel_index_min,travel_index_mean_before,travel_index_max_before,travel_index_min_before,travel_index_mean_after,travel_index_max_after,travel_index_min_after
320200,1.8696914901098904,3.3586164,0.2742336,2.462209338461538,3.3586164,1.2774996,1.6326843507692306,2.558628,0.2742336,1.948338751648351,6.3557784,0.249642,4.025673830769231,6.3557784,1.9544004,1.1174047200000004,2.4197616,0.249642,4.375261538461537,6.7767,1.4424,5.426,6.7767,2.1029,3.9549661538461534,6.3852,1.4424
320300,1.3482861230769234,4.5912744,0.2460132,2.589889015384616,4.5912744,1.2040812,0.8516449661538459,1.6501644,0.2460132,1.2959095648351646,2.2808304,0.3751272,1.8450803076923075,2.2808304,1.0937268,1.0762412676923077,1.8666612,0.3751272,4.176463736263736,6.291,1.601,5.5420384615384615,6.291,3.7001,3.6302338461538453,5.337,1.601
320400,1.2854023516483513,2.2590576,0.2164968,1.7527789384615378,2.2590576,1.0692324,1.0984517169230765,1.7404308,0.2164968,1.3340180175824172,4.5718668,0.1653048,2.694725446153846,4.5718668,1.259388,0.7897350461538462,1.6021476,0.1653048,4.248289010989011,6.702,1.3207,5.461434615384617,6.702,2.0558,3.76303076923077,6.2397,1.3207
320500,3.5411469626373626,6.0715332,0.9588132,4.215750923076923,6.0715332,1.7742564,3.271305378461538,5.1918408,0.9588132,3.8442283120879135,16.1912844,0.4888512,8.734711015384617,16.1912844,3.2365008,1.888035230769231,4.3272144,0.4888512,4.246994505494504,7.025,1.3411,5.320234615384615,7.025,1.5162,3.8176984615384613,6.4677,1.3411
320600,1.14144843956044,3.3400512,0.2032128,1.9975198153846156,3.3400512,1.103382,0.7990198892307693,1.4918256,0.2032128,1.1653988043956043,2.5774848,0.3080268,1.979566476923077,2.5774848,1.1823084,0.8397317353846154,1.5186852,0.3080268,4.510796703296704,6.1915,2.0667,5.538530769230769,6.1915,3.355,4.099703076923078,5.7953,2.0667
320700,0.6644894637362637,2.5674408,0.1188432,1.3406148,2.5674408,0.6203952,0.39403932923076923,0.8135316,0.1188432,0.6572639076923072,1.1677284,0.18387,0.8869774153846154,1.1475432,0.5551092,0.5653785046153846,1.1677284,0.18387,3.8702472527472533,6.2805,1.5711,5.385723076923077,6.2805,3.9781,3.2640569230769225,5.0367,1.5711
320800,0.7795062593406595,3.2602824,0.1170288,1.5863899846153848,3.2602824,0.6749892,0.45675276923076924,1.214352,0.1170288,0.7568693406593409,1.5669936,0.1926828,1.0167456461538462,1.3693212,0.7043436,0.6529188184615384,1.5669936,0.1926828,4.329281318681318,6.3486,1.769,5.716676923076924,6.3486,4.5924,3.774323076923077,5.4301,1.769
320900,1.0788178153846157,4.6180044,0.1887624,2.186152615384615,4.6180044,0.9541152,0.6358838953846155,1.6228188,0.1887624,1.039930338461538,2.7049788,0.3287628,1.2369534923076921,1.5873732,0.8719488,0.9611210769230769,2.7049788,0.3287628,4.622343956043958,6.1112,2.5829,5.473242307692308,6.1112,4.6718,4.281984615384615,5.3174,2.5829
321000,0.7942208439560439,2.1775068,0.1238004,1.4134861384615385,2.1775068,0.7833348,0.5465147261538463,1.1957544,0.1238004,0.7861201318681318,1.7222868,0.1711692,1.312622446153846,1.7222868,0.7835616,0.5755192061538462,1.1310516,0.1711692,4.427129670329669,6.2368,2.0357,5.603211538461538,6.2368,3.6876,3.9566969230769238,5.7625,2.0357
321100,0.8154086637362632,1.6636104,0.1586952,1.2617394923076923,1.6636104,0.6984144,0.6368763323076926,1.213542,0.1586952,0.8372195604395607,1.8520812,0.1786536,1.4970282923076925,1.8520812,0.8013168,0.5732960676923079,1.2286404,0.1786536,4.262850549450548,6.1738,1.7592,5.283396153846154,6.1738,2.9889,3.8546323076923072,5.7097,1.7592
321200,0.920704035164835,2.7695196,0.118908,1.6232437384615381,2.7695196,0.7950636,0.6396881538461539,1.4116032,0.118908,0.8721157846153849,1.558926,0.2330856,1.2717785076923076,1.558926,0.8174196,0.7122506953846153,1.482786,0.2330856,4.571560439560439,6.2352,1.8165,5.756211538461539,6.2352,4.3828,4.0977,5.9038,1.8165
321300,0.8205257274725275,3.1741308,0.1209816,1.581381692307692,3.1741308,0.7155216,0.5161833415384613,1.024974,0.1209816,0.7950194505494509,1.375704,0.2129004,1.0113198923076923,1.375704,0.6248988,0.7084992738461537,1.337148,0.2129004,4.573819780219781,6.5725,2.0969,5.655788461538462,6.5725,4.1585,4.141032307692309,5.5398,2.0969
330100,3.197162927472528,6.0349212,0.433026,4.315905553846154,6.0349212,1.6061004,2.7496658769230775,4.6621332,0.433026,3.296147063736262,12.0841956,0.2471148,7.352784969230769,12.0841956,2.6564112,1.6734919015384617,3.9329712,0.2471148,3.8441989010989013,6.5824,0.8271,5.089623076923077,6.5824,1.5682,3.34602923076923,5.9323,0.8271
330200,1.5550518857142852,2.4936984,0.3434076,1.703183261538461,2.2374792,0.9231084,1.4957993353846157,2.4936984,0.3434076,1.7865470373626378,7.9488216,0.1301184,4.304992984615385,7.9488216,1.2805776,0.7791686584615384,1.6675956,0.1301184,4.115320879120878,6.6523,0.9742,5.104253846153845,6.6523,1.9289,3.7197476923076924,6.2876,0.9742
330300,1.1391402065934066,2.4470424,0.0324972,1.6322160461538457,2.4470424,0.7036632,0.9419098707692307,2.2319388,0.0324972,1.4074720219780221,6.0144444,0.0463644,3.4563908769230767,6.0144444,0.6286896,0.58790448,1.044576,0.0463644,3.042696703296704,5.3901,0.6558,4.1974846153846155,5.3901,1.673,2.580781538461538,4.6658,0.6558
330400,1.358074483516483,2.6177904,0.1664712,1.748348861538461,2.6177904,0.6792336,1.2019647323076925,2.0092536,0.1664712,1.4329334373626377,4.0299768,0.1433052,3.007219707692308,4.0299768,0.8445384,0.8032189292307692,1.7320068,0.1433052,3.8923901098901097,6.1396,1.2982,4.7494615384615395,6.1396,1.6686,3.549561538461538,5.7454,1.2982
330500,0.8677499736263736,1.8515304,0.0418608,1.1257741384615383,1.56006,0.5610708,0.7645403076923079,1.8515304,0.0418608,0.8525152087912087,2.2457088,0.0591948,1.7055546923076923,2.2457088,0.7210296,0.5112994153846154,1.064826,0.0591948,4.053534065934065,5.9371,1.2364,4.838696153846152,5.9371,2.407,3.739469230769231,5.7387,1.2364
330600,1.1014173494505497,1.9765296,0.0932472,1.5374747076923077,1.9765296,0.8268804,0.9269944061538462,1.765962,0.0932472,1.137797564835165,3.166128,0.1387692,2.203423061538462,3.166128,0.8627796,0.7115473661538461,1.54224,0.1387692,4.069070329670329,6.0782,1.3315,4.949307692307692,6.0782,2.4855,3.716975384615385,5.7269,1.3315
330700,1.3439662417582416,2.2172292,0.0972324,1.603889723076923,2.2172292,0.8941104,1.239996849230769,2.1801312,0.0972324,1.4631797274725278,5.7820392,0.1203984,3.362205323076923,5.7820392,0.8868204,0.7035694892307692,1.38672,0.1203984,3.4524857142857135,5.5834,0.7983,4.3455,5.5834,1.7691,3.0952799999999985,5.1593,0.7983
330800,0.47241193846153856,1.8536364,0.0404676,0.9534410307692307,1.8536364,0.3754836,0.28000030153846156,0.5048244,0.0404676,0.37648978021978025,0.64962,0.0850824,0.5455225384615384,0.64962,0.3369924,0.30887667692307696,0.5205708,0.0850824,4.667894505494504,6.2569,1.8597,5.688584615384618,6.2569,3.3953,4.259618461538462,5.8706,1.8597
330900,0.23887594285714292,0.4900176,0.0460404,0.35568096923076925,0.4900176,0.1723032,0.19215393230769223,0.2949048,0.0460404,0.24185033406593404,0.6240888,0.0452952,0.4849283076923077,0.6240888,0.2016576,0.14461914461538458,0.2506464,0.0452952,4.254947252747253,6.2207,2.0148,5.091488461538463,6.2207,2.6885,3.9203307692307705,5.7554,2.0148
331000,0.833828241758242,1.7346312,0.0337608,1.2039378923076922,1.7346312,0.4960764,0.6857843815384614,1.4984352,0.0337608,0.9645707868131866,3.4649208,0.0687204,2.122420569230769,3.4649208,0.595512,0.5014308738461539,0.8856864,0.0687204,3.7978956043956043,6.0352,0.866,4.862499999999999,6.0352,1.6219,3.3720538461538463,5.5198,0.866
331100,0.340125942857143,0.910602,0.0133812,0.6156049846153846,0.910602,0.3038148,0.22993432615384615,0.4323132,0.0133812,0.31691899780219784,0.7600716,0.0307476,0.5468571692307692,0.7600716,0.1748304,0.2249437292307693,0.37503,0.0307476,3.6544263736263733,5.3136,0.9794,4.649661538461538,5.3136,2.2819,3.256332307692308,4.8442,0.9794
340100,2.1161668351648353,4.726674,0.635202,3.4122932307692313,4.726674,1.9902996,1.5977162769230766,2.8861596,0.635202,2.1243939428571434,7.760772,0.3969648,4.219834569230769,7.760772,2.2615524,1.2862176923076925,2.63412,0.3969648,3.6786560439560447,6.136,1.3049,5.185226923076922,6.136,2.2211,3.076027692307693,5.3693,1.3049
340200,0.6847440923076923,2.1476988,0.1681884,1.2891349384615387,2.1476988,0.6676344,0.44298775384615396,0.8597016,0.1681884,0.6926909934065933,1.4938992,0.1958256,1.1293543384615383,1.4938992,0.636498,0.5180256553846154,0.963252,0.1958256,4.241876923076923,5.9652,1.9269,5.4172115384615385,5.9652,3.6323,3.7717430769230758,5.5341,1.9269
340300,0.6321930725274725,2.3944572,0.0998568,1.3203348923076925,2.3944572,0.5612004,0.3569363446153845,0.7864128,0.0998568,0.6163355868131868,1.1111904,0.164592,0.8492364,1.1111904,0.4717764,0.5231752615384616,0.913842,0.164592,4.030464835164837,7.0133,1.6407,5.609807692307693,7.0133,4.3912,3.398727692307693,4.9467,1.6407
340400,0.6068655296703299,2.3965632,0.1034208,1.213608046153846,2.3965632,0.4986684,0.3641685230769231,0.7931844,0.1034208,0.5968799208791209,1.0219932,0.1863648,0.7740933230769232,0.9650664,0.4566132,0.5259945600000001,1.0219932,0.1863648,4.114029670329671,6.5094,2.0577,5.346392307692308,6.5094,4.3558,3.6210846153846155,4.8733,2.0577
340500,0.5125266989010988,1.321758,0.1089936,0.9297067846153845,1.321758,0.4289112,0.3456546646153846,0.6497496,0.1089936,0.5189426109890111,1.1463444,0.1424628,0.8113097076923078,1.1463444,0.4242132,0.40199577230769235,0.7618536,0.1424628,4.342929670329668,5.955,2.0447,5.377396153846153,5.955,3.572,3.9291430769230766,5.627,2.0447
340600,0.45299899780219777,1.405998,0.0937332,0.8294574461538461,1.405998,0.3641436,0.3024156184615386,0.547722,0.0937332,0.4576378945054947,0.926802,0.1386072,0.640312476923077,0.926802,0.3298644,0.38456806153846146,0.6242508,0.1386072,3.9161714285714293,6.3959,1.625,5.35545,6.3959,4.0747,3.340460000000001,4.8411,1.625
340700,0.3064744483516483,1.1439792,0.0603936,0.6100571076923077,1.1439792,0.2450736,0.1850413846153846,0.3894156,0.0603936,0.29036915604395613,0.532656,0.1048788,0.36009609230769224,0.532656,0.1854252,0.2624783815384614,0.5297724,0.1048788,4.813663736263736,6.7939,2.674,5.792550000000001,6.7939,4.4961,4.422109230769231,5.896,2.674
340800,0.7437619384615386,3.2705208,0.1024488,1.7676816923076921,3.2705208,0.6449544,0.3341940369230769,0.6699348,0.1024488,0.6562377890109892,1.1256732,0.269082,0.6919456153846153,0.9096948,0.432864,0.6419546584615387,1.1256732,0.269082,4.840308791208791,7.5391,2.6323,6.009184615384614,7.5391,4.2491,4.372758461538462,5.6346,2.6323
341000,0.23503031208791197,0.8679312,0.0315576,0.5055160153846154,0.8679312,0.2210328,0.12683603076923075,0.31023,0.0315576,0.20229705494505495,0.3793068,0.0565704,0.2935215692307692,0.3793068,0.1746036,0.16580724923076925,0.330156,0.0565704,4.6584494505494485,6.5525,2.29,5.79195,6.5525,4.0379,4.20504923076923,5.7253,2.29
341100,0.9324460087912091,3.7395108,0.1599264,1.8189846,3.7395108,0.7077132,0.5778305723076922,1.0621368,0.1599264,0.7988123868131866,1.377324,0.2094012,1.0887882923076926,1.377324,0.7267644,0.6828220246153845,1.2982032,0.2094012,4.458327472527471,6.3638,2.2581,5.505923076923078,6.3638,4.4729,4.039289230769231,5.3326,2.2581
341200,1.3033006813186812,5.6908008,0.2438424,2.9755449692307683,5.6908008,1.0501812,0.6344029661538464,1.1123568,0.2438424,1.237326804395604,1.8548028,0.4141044,1.2583960615384617,1.8274572,0.7498332,1.2288991015384614,1.8548028,0.4141044,4.6512879120879145,8.2553,2.2791,6.178761538461539,8.2553,4.7901,4.040298461538461,5.5451,2.2791
341300,1.0833933362637367,4.3069968,0.1811808,2.264841,4.3069968,0.8574984,0.6108142707692307,1.2144492,0.1811808,1.0613079296703296,1.6932888,0.3497904,1.1897192769230769,1.6932888,0.6689952,1.0099433907692303,1.6687944,0.3497904,4.250613186813185,7.7168,1.9654,5.573165384615384,7.7168,4.0876,3.721592307692309,4.9181,1.9654
341500,0.8742139516483519,3.5907948,0.150498,1.8444696923076924,3.5907948,0.7136424,0.4861116553846154,1.0490472,0.150498,0.7912578461538463,1.3158612,0.254664,0.923327723076923,1.2092328,0.6109344,0.7384298953846157,1.3158612,0.254664,4.622557142857145,7.1285,2.3336,5.801246153846154,7.1285,5.0279,4.151081538461539,5.4387,2.3336
341600,0.9235377890109889,3.8842092,0.1966032,2.018463923076923,3.8842092,0.6753456,0.48556733538461544,0.8374752,0.1966032,0.9019636615384617,1.5109416,0.3124008,0.8651510307692305,1.2815496,0.4777056,0.9166887138461537,1.5109416,0.3124008,5.1101285714285725,8.8778,2.9495,6.3275576923076935,8.8778,4.6693,4.623156923076921,5.5735,2.9495
341700,0.30376673406593396,1.0430208,0.0472068,0.6206157692307693,1.0430208,0.2899476,0.17702711999999995,0.339876,0.0472068,0.26409987692307696,0.4580388,0.0877392,0.3332576769230769,0.4580388,0.1787508,0.23643675692307692,0.3868884,0.0877392,4.6479890109890105,6.523,2.3395,5.583388461538461,6.523,4.3865,4.273829230769231,5.6464,2.3395
341800,0.4862154065934064,1.5220224,0.083268,0.9363101538461538,1.5220224,0.4574556,0.3061775076923076,0.6225012,0.083268,0.4483796835164836,0.7836912,0.1323216,0.631305276923077,0.7836912,0.4131648,0.37520944615384605,0.6649452,0.1323216,4.88611318681319,6.1397,2.5689,5.776811538461539,6.1397,4.8787,4.529833846153846,5.9585,2.5689
350100,1.0790403428571427,2.0977704,0.360774,1.6671096,2.0977704,0.6759612,0.8438126399999998,1.3110336,0.360774,1.2031302065934064,4.067658,0.2307528,2.638275923076923,4.067658,1.0506024,0.6290719200000002,1.1413224,0.2307528,3.3268373626373617,5.4446,1.1831,4.452192307692308,5.4446,1.6407,2.8766953846153847,4.4786,1.1831
350200,1.4012750769230766,2.7695196,0.6206544,1.8564888461538465,2.7695196,0.7563132,1.2191895692307693,1.9492488,0.6206544,1.549220241758241,6.903468,0.2317572,3.44396423076923,6.903468,1.4835636,0.7913226461538465,1.9555668,0.2317572,3.6735956043956035,6.0943,1.0489,4.738084615384615,6.0943,1.2301,3.2478000000000016,5.1995,1.0489
350300,0.4322505362637365,1.4492844,0.0700488,0.8584292769230769,1.4492844,0.357534,0.26177904,0.4871016,0.0700488,0.42980771868131873,0.9346428,0.1552932,0.6469382769230769,0.9346428,0.3164508,0.34295549538461534,0.5181732,0.1552932,3.4429505494505492,4.8249,1.4394,4.390592307692307,4.8249,2.0186,3.063893846153846,4.2642,1.4394
350400,0.4254988747252748,1.5823512,0.1009908,0.8274798,1.5823512,0.3402324,0.26470650461538453,0.4173444,0.1009908,0.37320064615384624,0.6103188,0.170748,0.48600124615384627,0.6103188,0.279612,0.32808040615384626,0.5027184,0.170748,3.9669032967032956,5.5189,1.8877,4.733296153846154,5.5189,2.8003,3.660346153846153,4.7066,1.8877
350500,1.2491129274725272,2.8334772,0.3336552,1.853990307692308,2.8334772,0.96228,1.0071619753846153,1.649322,0.3336552,1.3824812967032964,5.0264388,0.34506,2.734603615384615,5.0264388,0.9185076,0.8416323692307691,1.4062896,0.34506,3.342342857142858,4.8718,1.3909,4.171423076923078,4.8718,2.2717,3.0107107692307693,4.2023,1.3909
350600,0.8292153362637366,2.344464,0.1728864,1.410815630769231,2.344464,0.6512076,0.5965752184615383,1.1970504,0.1728864,0.7840066549450551,1.5348204,0.266004,1.1691053999999999,1.5348204,0.568458,0.629967156923077,1.1076588,0.266004,3.7637428571428555,4.9232,1.9367,4.4644576923076915,4.9232,3.4199,3.4834569230769246,4.602,1.9367
350700,0.38978232527472534,1.5395184,0.0489564,0.8136724153846154,1.5395184,0.348948,0.22022628923076928,0.4156272,0.0489564,0.34217355164835156,0.556956,0.1263924,0.46608147692307694,0.556956,0.2148768,0.2926103815384615,0.4751136,0.1263924,3.491407692307692,5.053,1.2187,4.482607692307692,5.053,2.8373,3.094927692307691,4.2847,1.2187
350800,0.3925124703296703,1.8609588,0.065772,0.8089245692307693,1.8609588,0.2927988,0.22594763076923077,0.471744,0.065772,0.3667868703296704,0.5984604,0.1828332,0.43354315384615383,0.5273748,0.1941408,0.3400843569230769,0.5984604,0.1828332,4.12958791208791,5.4525,2.3835,4.865792307692308,5.4525,2.9925,3.8351061538461533,4.8216,2.3835
350900,0.4268062681318681,1.4739084,0.0753948,0.8445097384615382,1.4739084,0.4192884,0.25972487999999994,0.4709664,0.0753948,0.40521825494505487,0.7362576,0.1421712,0.5925735692307692,0.7362576,0.2143908,0.33027612923076916,0.4609224,0.1421712,3.677586813186814,4.9148,1.7674,4.470199999999999,4.9148,2.1906,3.3605415384615376,4.5215,1.7674
360100,1.179983789010989,2.9305152,0.2545344,2.1329979230769234,2.9305152,0.9278064,0.7987781353846154,1.5081552,0.2545344,1.2299200219780226,3.6357012,0.2175984,2.66978616923077,3.6357012,1.1044188,0.653973563076923,1.2061224,0.2175984,3.261074725274725,5.7116,1.1568,4.845269230769231,5.7116,2.0385,2.6273969230769234,4.6878,1.1568
360200,0.2761341626373627,0.8400348,0.0249156,0.5809743692307693,0.8400348,0.267624,0.15419807999999996,0.2440044,0.0249156,0.2621875648351648,0.6441768,0.0513864,0.4224100153846154,0.6441768,0.20574,0.1980985846153845,0.29646,0.0513864,4.182225274725276,6.2438,1.5583,5.496365384615384,6.2438,2.7705,3.656569230769231,4.9469,1.5583
360300,0.2607452307692309,0.8560728,0.043416,0.5187115384615384,0.8560728,0.2365848,0.15755870769230765,0.2687256,0.043416,0.2577291824175823,0.4473792,0.09153,0.34080936923076915,0.4473792,0.2033424,0.2244971076923077,0.3071196,0.09153,3.9362978021978035,5.6524,1.5437,5.08405,5.6524,3.6579,3.4771969230769235,4.8818,1.5437
360400,0.7064463956043956,2.6958096,0.0886464,1.6524797538461538,2.6958096,0.519858,0.3280330523076923,0.6247044,0.0886464,0.6417240131868134,1.1468628,0.2011392,0.9069470307692311,1.1468628,0.469476,0.5356348061538461,0.8465148,0.2011392,3.937487912087913,6.5774,1.5726,5.376846153846155,6.5774,2.9392,3.361744615384614,4.725,1.5726
360500,0.17838371868131866,0.5882868,0.0311364,0.3769602923076923,0.5882868,0.1810188,0.09895308923076925,0.1859436,0.0311364,0.17973882197802207,0.4830516,0.0489564,0.31233973846153845,0.4830516,0.1907712,0.12669845538461538,0.2025648,0.0489564,3.6006142857142835,6.1518,1.2522,5.4838461538461525,6.1518,2.9894,2.847321538461539,5.0622,1.2522
360600,0.21018129230769222,0.7141284,0.0332424,0.42114267692307694,0.7141284,0.1842912,0.12579673846153847,0.1907712,0.0332424,0.1830973846153847,0.3278556,0.0520992,0.24619139999999998,0.3278556,0.1333908,0.15785977846153845,0.2408292,0.0520992,4.257167032967033,6.5468,1.6461,5.4122576923076915,6.5468,3.6839,3.7951307692307696,5.1809,1.6461
360700,1.0655427164835172,5.4341604,0.0991116,2.4508107692307695,5.4341604,0.7326288,0.5114354953846153,0.8560404,0.0991116,0.825220167032967,1.335366,0.2688876,0.9616419692307692,1.335366,0.4040928,0.7706514461538462,1.3214664,0.2688876,4.148892307692307,6.2869,1.8214,5.284165384615384,6.2869,3.2338,3.6947830769230783,4.9054,1.8214
360800,0.6092499560439565,2.72322,0.0701136,1.4435446153846156,2.72322,0.5154516,0.2755320923076923,0.5011308,0.0701136,0.5372938285714285,0.8499168,0.2510676,0.5803488000000001,0.814536,0.257256,0.5200718400000001,0.8499168,0.2510676,4.014213186813187,6.7211,1.939,5.259357692307692,6.7211,3.0814,3.5161553846153843,4.6541,1.939
360900,0.7860866637362635,2.9620404,0.1053,1.779146307692308,2.9620404,0.7338924,0.38886280615384616,0.6798168,0.1053,0.7460406197802198,1.253232,0.2132568,0.9388311230769233,1.253232,0.540918,0.6689244184615387,1.0369944,0.2132568,4.075461538461538,6.7757,1.726,5.545619230769232,6.7757,3.3624,3.4873984615384614,4.8567,1.726
361000,0.5355100483516485,2.1985344,0.057186,1.2506200615384615,2.1985344,0.4399272,0.24946604307692302,0.3992004,0.057186,0.4800284307692307,0.7501896,0.1961496,0.5272726153846153,0.7105968,0.272646,0.4611307569230771,0.7501896,0.1961496,4.310868131868131,7.4005,2.0557,5.593038461538461,7.4005,4.0067,3.7980000000000005,4.8645,2.0557
361100,0.9826207912087915,4.180086,0.077922,2.426136923076924,4.180086,0.7858296,0.40521433846153837,0.741312,0.077922,0.8666814857142859,1.4995044,0.1607364,0.8767963384615386,1.2907188,0.5079348,0.8626355446153845,1.4995044,0.1607364,4.218076923076923,7.2525,1.6979,5.50616923076923,7.2525,3.906,3.7028399999999992,4.8042,1.6979
370100,1.8046102153846149,3.8707956,0.4350672,2.8625836153846156,3.8707956,1.0996236,1.3814208553846155,2.7958608,0.4350672,1.7923687120879117,6.3864288,0.3195288,3.8147984307692306,6.3864288,1.850202,0.9833968246153846,2.1405384,0.3195288,4.108064835164836,6.3945,1.6758,5.294115384615385,6.3945,2.3313,3.6336446153846147,5.7411,1.6758
370200,1.3612742505494506,2.5507548,0.4751784,1.9279320923076924,2.5507548,0.9249228,1.134611113846154,2.2545864,0.4751784,1.4664902241758244,5.6552904,0.2461104,3.265409076923077,5.6552904,1.4180184,0.746922683076923,1.4515524,0.2461104,4.073426373626371,6.4751,1.4947,5.30621923076923,6.4751,1.8678,3.580309230769232,5.6386,1.4947
370300,0.7032437802197801,1.4557968,0.1834164,1.1432265230769227,1.4557968,0.6947208,0.527250683076923,0.9943884,0.1834164,0.7203865846153849,1.6699284,0.1839348,1.2351440769230768,1.6699284,0.7990812,0.5144835876923076,1.0140228,0.1839348,4.341961538461541,6.3305,1.9547,5.594796153846155,6.3305,3.2413,3.8408276923076925,5.9607,1.9547
370400,0.5168408835164837,1.7423424,0.0901692,1.0206959538461537,1.7423424,0.4817232,0.3152988553846154,0.6511104,0.0901692,0.5389672351648352,0.982692,0.1730808,0.7534557692307692,0.982692,0.3845556,0.45317182153846153,0.7199928,0.1730808,4.327067032967034,6.4854,1.9398,5.801965384615386,6.4854,4.0556,3.737107692307692,5.5646,1.9398
370500,0.3913140263736264,0.7859268,0.0695952,0.6063373384615384,0.7859268,0.3197232,0.30530470153846156,0.6494904,0.0695952,0.40712309010989034,1.0574388,0.0680076,0.773062753846154,1.0574388,0.443718,0.2607472246153845,0.5866668,0.0680076,5.171726373626374,6.8429,2.5932,6.052223076923076,6.8429,3.5632,4.819527692307691,6.6331,2.5932
370600,0.68963043956044,1.8436248,0.1397736,1.1895672461538462,1.8436248,0.746496,0.4896557169230767,1.1188044,0.1397736,0.7468563164835167,2.1914064,0.1390284,1.4663716615384614,2.1914064,0.7383636,0.45905017846153845,1.086858,0.1390284,3.971093406593405,6.0431,1.6585,5.2148,6.0431,2.6424,3.473610769230769,5.5136,1.6585
370700,1.0658421494505494,2.43648,0.2838888,1.7288515384615386,2.43648,1.0456776,0.8006383938461537,1.4558616,0.2838888,1.0576410329670334,2.4333048,0.2810052,1.7412756923076922,2.4333048,0.7959384,0.7841871692307691,1.351728,0.2810052,3.991413186813187,5.9235,1.5899,5.167157692307692,5.9235,2.5357,3.521115384615385,5.5381,1.5899
370800,1.03798705054945,3.2403888,0.1844532,1.9950648923076921,3.2403888,1.0816416,0.6551559138461538,1.3299552,0.1844532,1.0541859824175828,1.9649952,0.2806812,1.5093776769230773,1.9649952,0.7589052,0.8721093046153845,1.4484096,0.2806812,3.9973791208791196,6.1051,1.572,5.402076923076923,6.1051,3.3533,3.4354999999999993,5.2874,1.572
370900,0.6519221802197801,2.2234176,0.1094148,1.330543384615385,2.2234176,0.7145172,0.38047369846153856,0.8551332,0.1094148,0.6298211076923076,1.2440952,0.1925532,0.9548055692307691,1.2440952,0.4829544,0.49982732307692324,1.0229652,0.1925532,3.6664549450549457,5.7191,1.5144,5.157461538461537,5.7191,3.3725,3.0700523076923063,4.8313,1.5144
371000,0.3065161054945055,0.784242,0.072414,0.5071447384615385,0.784242,0.3104892,0.22626465230769235,0.5965812,0.072414,0.33584736263736265,1.0253304,0.05994,0.7147739076923075,1.0253304,0.3800844,0.1842767446153846,0.5116284,0.05994,3.9428835164835174,5.8522,1.5817,5.07603076923077,5.8522,2.8568,3.489624615384616,5.3914,1.5817
371100,0.47346547252747284,1.1497788,0.1242216,0.7595955692307693,1.1497788,0.4395708,0.3590134338461537,0.6613488,0.1242216,0.43782333626373604,0.898938,0.1460916,0.6656816769230769,0.898938,0.331452,0.34668,0.5685876,0.1460916,4.181317582417583,5.8522,1.9223,5.121142307692309,5.8522,2.4852,3.805387692307692,5.4195,1.9223
371300,1.173560043956044,3.274992,0.2288088,2.098152969230769,3.274992,1.1850624,0.8037228738461542,1.5010272,0.2288088,1.178403665934066,2.230902,0.342954,1.7000379692307692,2.230902,0.7018812,0.9697499446153843,1.7156772,0.342954,4.027131868131868,5.8469,1.481,5.290019230769231,5.8469,3.1515,3.521976923076924,5.2964,1.481
371400,0.9353523956043958,3.0948804,0.2082672,1.7606646000000004,3.0948804,0.8649504,0.6052275138461538,1.122336,0.2082672,0.9149119120879118,1.6957512,0.2578068,1.2794784923076923,1.6957512,0.6424596,0.7690852800000002,1.3226976,0.2578068,4.2818989010988995,6.1242,1.9024,5.4253269230769225,6.1242,3.5829,3.824527692307692,5.5032,1.9024
371500,0.7448193890109888,2.290518,0.1748628,1.3715592923076925,2.290518,0.6966324,0.49412342769230777,0.8866584,0.1748628,0.7532725846153845,1.5581808,0.2620836,1.0033021384615384,1.5581808,0.5646024,0.6532607630769229,1.0187856,0.2620836,4.186531868131869,6.0705,1.8894,5.361457692307692,6.0705,3.4523,3.716561538461538,5.3169,1.8894
371600,0.6577794593406593,1.4342508,0.1299564,1.0734655846153844,1.4342508,0.6160536,0.4915050092307692,0.9479916,0.1299564,0.6681043780219781,1.37781,0.1738584,1.0331986153846153,1.37781,0.5998212,0.5220666830769232,0.938466,0.1738584,4.432767032967034,6.204,2.0366,5.606261538461538,6.204,2.7096,3.9633692307692305,5.8499,2.0366
371700,1.020384593406593,4.0597848,0.1848744,2.1314178000000004,4.0597848,0.9803592,0.5759713107692307,1.1032848,0.1848744,0.9934922373626374,1.57545,0.3421116,1.1413884461538464,1.503198,0.5962248,0.9343337538461536,1.57545,0.3421116,4.002115384615383,6.149,1.9928,5.047692307692308,6.149,3.2168,3.583884615384615,4.9229,1.9928
410100,3.181734830769232,6.7763304,0.534438,5.22110173846154,6.7763304,2.2918788,2.3659880676923075,4.9370796,0.534438,3.165201929670329,12.3805908,0.3668976,7.444515599999998,12.3805908,2.4404004,1.4534764615384619,4.0652928,0.3668976,3.3351109890109893,6.2597,0.9255,5.0897615384615404,6.2597,1.6628,2.63325076923077,5.233,0.9255
