city_baidu_id,name,id,20200101_moveIn,20200102_moveIn,20200103_moveIn,20200104_moveIn,20200105_moveIn,20200106_moveIn,20200107_moveIn,20200108_moveIn,20200109_moveIn,20200110_moveIn,20200111_moveIn,20200112_moveIn,20200113_moveIn,20200114_moveIn,20200115_moveIn,20200116_moveIn,20200117_moveIn,20200118_moveIn,20200119_moveIn,20200120_moveIn,20200121_moveIn,20200122_moveIn,20200123_moveIn,20200124_moveIn,20200125_moveIn,20200126_moveIn,20200127_moveIn,20200128_moveIn,20200129_moveIn,20200130_moveIn,20200131_moveIn,20200201_moveIn,20200202_moveIn,20200203_moveIn,20200204_moveIn,20200205_moveIn,20200206_moveIn,20200207_moveIn,20200208_moveIn,20200209_moveIn,20200210_moveIn,20200211_moveIn,20200212_moveIn,20200213_moveIn,20200214_moveIn,20200215_moveIn,20200216_moveIn,20200217_moveIn,20200218_moveIn,20200219_moveIn,20200220_moveIn,20200221_moveIn,20200222_moveIn,20200223_moveIn,20200224_moveIn,20200225_moveIn,20200226_moveIn,20200227_moveIn,20200228_moveIn,20200229_moveIn,20200301_moveIn,20200302_moveIn,20200303_moveIn,20200304_moveIn,20200305_moveIn,20200306_moveIn,20200307_moveIn,20200308_moveIn,20200309_moveIn,20200310_moveIn,20200311_moveIn,20200312_moveIn,20200313_moveIn,20200314_moveIn,20200315_moveIn,20200316_moveIn,20200317_moveIn,20200318_moveIn,20200319_moveIn,20200320_moveIn,20200321_moveIn,20200322_moveIn,20200323_moveIn,20200324_moveIn,20200325_moveIn,20200326_moveIn,20200327_moveIn,20200328_moveIn,20200329_moveIn,20200330_moveIn,20200331_moveIn
440800,湛江市,440800,0.7770168,0.75816,1.1099916,1.2774672,1.2127968,1.1921256,1.2620124,1.4568336,1.7342424,1.5128856,1.644624,1.661958,1.4298768,1.432566,1.6443972,2.1404088,2.7673164,3.477168,3.645972,3.8329524,4.7011428,4.3983324,3.7541556,2.7932688,1.3450212,1.1333196,0.9055476,0.7037928,0.6072408,0.6043572,0.5188212,0.485838,0.5142852,0.4658148,0.3922992,0.379728,0.370656,0.3682908,0.3663792,0.3714984,0.3810888,0.34263,0.3365712,0.3200796,0.31509,0.3203388,0.2908548,0.3381588,0.3383856,0.3599964,0.3887352,0.4199688,0.4901472,0.485514,0.5516748,0.5724108,0.5642136,0.5797332,0.599238,0.6512724,0.6449544,0.6644592,0.614304,0.583038,0.5564052,0.6534432,0.6845796,0.615438,0.657396,0.6523416,0.6292404,0.6416172,0.6565536,0.7384608,0.6683796,0.6834456,0.6182892,0.6304716,0.6138504,0.6486804,0.7374888,0.6781968,0.68931,0.63909,0.6751512,0.6958548,0.7876764,0.9921852,0.9554112,0.8700372,0.9164016
440900,茂名市,440900,0.649296,0.6061716,0.9138744,1.0551384,0.9772488,1.0176192,1.017522,1.1371104,1.3728204,1.1038032,1.3941396,1.4602356,1.3256136,1.2959676,1.5544224,2.1680784,2.785104,3.9237696,4.5470808,4.5474372,5.0715396,4.5779256,3.849768,3.002346,1.403244,1.1716164,0.7776324,0.6793956,0.5757804,0.4892076,0.4187376,0.3956688,0.455706,0.3945024,0.3235464,0.3177792,0.3014496,0.2978208,0.2960064,0.267462,0.261468,0.2308824,0.2142288,0.20088,0.1954368,0.2080728,0.1861056,0.2273508,0.2415096,0.2570292,0.2855736,0.3541968,0.4448844,0.4230468,0.4722624,0.4792608,0.4913136,0.5047596,0.5242644,0.6227604,0.5816124,0.5587704,0.5199552,0.5022,0.495558,0.5469768,0.677646,0.6095736,0.5901984,0.5556924,0.5606496,0.5540724,0.615438,0.8412012,0.671814,0.6016356,0.5647644,0.567648,0.622242,0.8583408,1.1638404,0.7167852,0.6142068,0.5833944,0.619488,0.6468012,0.9061632,1.5131124,1.0141848,0.671004,0.6566832
441200,肇庆市,441200,1.0107828,0.689958,1.174986,1.394496,1.1999664,1.1337732,1.1131992,1.1630952,1.2942828,1.2090384,1.5297984,1.570752,1.3341672,1.163322,1.4122836,2.297484,2.4746472,4.0845708,3.6148356,2.528496,2.716416,2.5297272,2.2235796,1.8191628,0.8612892,0.959364,0.7993404,0.6734016,0.5740308,0.5037228,0.4250556,0.3837456,0.4110588,0.3084156,0.225018,0.2114424,0.2156544,0.1954368,0.1667952,0.1407132,0.1211112,0.105462,0.099306,0.1017684,0.1105488,0.1222128,0.1290816,0.16929,0.1970244,0.277992,0.3476196,0.3917484,0.5091984,0.51435,0.5811912,0.6055884,0.610578,0.6070464,0.6545124,0.7820388,0.7700184,0.8113608,0.6868476,0.6214968,0.6437232,0.6992568,0.7817472,0.763344,0.8167716,0.7520364,0.7011036,0.7104348,0.7478568,0.8915184,0.8337816,0.8410716,0.7368408,0.6883704,0.6597936,0.7098192,0.8893152,0.8624232,0.8548416,0.7476624,0.7253064,0.7460424,0.7695648,0.8174844,0.86184,0.823932,0.736614
441300,惠州市,441300,2.5264548,1.7618148,3.4973532,4.1571144,3.0583656,2.932686,2.8953612,2.8872288,3.1114692,3.0861648,4.2626736,3.6523872,2.7454788,2.4022332,2.437614,2.4862788,2.504034,3.315168,2.7391608,2.5384752,2.9040444,2.8527552,2.73942,2.5346196,1.5242904,1.58112,1.763856,1.835946,1.9174968,1.7937936,1.5393564,1.1751804,1.3438224,1.073412,0.7608816,0.7553088,0.8678988,1.0561752,1.286928,1.7031384,1.3290804,0.8481024,0.7736472,0.716526,0.720414,0.796878,0.746658,0.7977204,0.9234,1.0329768,1.1107368,1.2610404,1.6474752,1.6056468,1.7361864,1.862838,1.8067212,1.7961912,1.932822,2.4608772,2.3246352,2.3240196,2.0121372,1.909332,1.8381492,2.1268008,2.6779896,2.350134,2.2111704,2.1411216,2.0024496,2.0489436,2.1986316,2.899476,2.7644976,2.4501852,2.1527856,2.185542,2.070846,2.1692772,3.0450168,2.9359908,2.4494076,2.1405708,2.1498696,2.1880368,2.3124204,2.9481408,2.9506032,2.4041772,2.0585016
441400,梅州市,441400,0.4279068,0.4324104,0.6813396,0.7426404,0.6367896,0.648648,0.663552,0.725274,0.8602524,0.7098516,0.946242,0.9178596,0.800118,0.7648344,0.9144252,1.2044052,1.5291828,2.5114536,3.083346,3.3580008,4.0411872,3.8900412,3.3300072,2.521206,1.1460852,1.0848816,0.68283,0.4994136,0.3980016,0.369522,0.3147336,0.3057264,0.325782,0.3098412,0.2520396,0.2346408,0.2282904,0.2058372,0.1742472,0.1577232,0.1442124,0.1227636,0.1155384,0.1159596,0.1146636,0.1144368,0.0982368,0.11583,0.1230228,0.1316088,0.146286,0.1841292,0.235872,0.2114748,0.2531412,0.2483784,0.2474388,0.2651616,0.2991492,0.3639168,0.3271752,0.3301884,0.30213,0.2887164,0.2923128,0.3309012,0.4334796,0.339714,0.3527712,0.349272,0.3396492,0.33939,0.3755484,0.5263704,0.4114152,0.3788532,0.3666384,0.3415284,0.3383208,0.3843288,0.5601636,0.4195152,0.3934656,0.3487536,0.3920076,0.3947616,0.4366224,0.5742252,0.4794876,0.401436,0.375192
441500,汕尾市,441500,0.404352,0.346518,0.5462964,0.6628392,0.5988168,0.6397704,0.6218856,0.58887,0.6524064,0.553716,0.7616268,0.7209,0.6335172,0.53379,0.5611032,0.674244,0.841266,1.2143196,1.2495708,1.4160096,1.8572652,1.865754,1.8710676,1.5277248,0.6963732,0.6586596,0.3766824,0.2976588,0.2409588,0.2262492,0.2047356,0.183384,0.1961172,0.1959552,0.185814,0.1847448,0.173826,0.188892,0.1758024,0.1458972,0.1495908,0.1220508,0.1115856,0.104166,0.0989496,0.1113264,0.0990468,0.11421,0.1176768,0.1216296,0.1468044,0.1769364,0.223236,0.2107296,0.2488968,0.2531088,0.257094,0.2708964,0.289494,0.3541968,0.314928,0.3379644,0.3165804,0.2853468,0.282204,0.3192372,0.398682,0.324324,0.3387744,0.3335256,0.3174228,0.3023244,0.3159324,0.4214268,0.3530304,0.3775572,0.3370896,0.3250368,0.3462912,0.3945348,0.514026,0.3978396,0.3796956,0.3466152,0.365472,0.3626856,0.4075596,0.5819364,0.4734612,0.3676752,0.3358908
441600,河源市,441600,0.533304,0.475794,0.7634088,0.8613864,0.69498,0.7187616,0.68202,0.7060284,0.7905924,0.7151652,1.0865664,0.9775404,0.8031636,0.7088796,0.8066304,1.0245528,1.2007764,1.9550484,2.050272,2.0848428,2.4997248,2.4188544,2.1227832,1.602666,0.768528,0.9312732,0.6356232,0.5654772,0.4305312,0.3910032,0.317358,0.3206304,0.3709476,0.2727432,0.2212596,0.2117988,0.2301048,0.236682,0.2210328,0.1840968,0.1544832,0.1109052,0.1023192,0.0952884,0.0971028,0.1016712,0.0948996,0.1202364,0.1158624,0.1291464,0.1475172,0.1654668,0.22113,0.2221668,0.279936,0.2723868,0.2721276,0.2731644,0.301482,0.3890592,0.3519288,0.3702996,0.3220236,0.2929932,0.2957148,0.3491424,0.4815288,0.3994272,0.4080456,0.37746,0.3516048,0.3637872,0.4078836,0.621756,0.5015844,0.4450788,0.3890916,0.3748356,0.3701052,0.4185108,0.6650424,0.5424084,0.4636764,0.3961548,0.4113504,0.4227552,0.4491612,0.65367,0.574452,0.4437828,0.3769092
441700,阳江市,441700,0.3382884,0.317358,0.4693788,0.5519664,0.482436,0.5043708,0.4832136,0.5214132,0.6005664,0.5049216,0.6584976,0.6613488,0.6145632,0.5334012,0.59373,0.7488936,0.9161424,1.3708116,1.5179724,1.322082,1.5555888,1.4446188,1.26684,0.9563508,0.4496148,0.4322808,0.3044952,0.2815236,0.2396304,0.2150712,0.181926,0.1734048,0.1988388,0.1690308,0.135594,0.1254528,0.12231,0.119718,0.1269432,0.1265868,0.12798,0.105948,0.1008936,0.0976536,0.102708,0.1109376,0.1007964,0.114696,0.1411992,0.1600884,0.1763856,0.1996488,0.253206,0.2200608,0.2461428,0.25677,0.245916,0.2526552,0.2497392,0.2927664,0.2739744,0.2992464,0.2561868,0.2411856,0.235062,0.2654532,0.312498,0.3010932,0.2954232,0.2931228,0.277182,0.2606904,0.272808,0.3600612,0.3140532,0.3067308,0.2819124,0.2756592,0.3045276,0.3481056,0.3768768,0.3132756,0.3156084,0.2872908,0.282852,0.2875824,0.3237732,0.4055508,0.3845556,0.3431484,0.2963628
441800,清远市,441800,0.9767304,0.7587108,1.3556484,1.6372368,1.3294044,1.2589668,1.2081636,1.2983652,1.4395644,1.4786712,2.0516976,2.0731464,1.5742188,1.4987592,2.0533824,2.8331208,2.9621052,4.4856828,4.1011272,2.9809944,3.2489748,2.7733428,2.2677084,1.8835092,1.066284,1.1507184,1.0323288,0.836406,0.6686064,0.830736,0.4708692,0.657396,0.557118,0.4090824,0.3149928,0.5127948,0.6676992,0.7023996,0.779544,0.8126892,0.4002696,0.3483972,0.3153816,0.3092904,0.3169368,0.3473604,0.2878092,0.3851712,0.4274208,0.4502952,0.469152,0.656586,0.90963,0.6780672,0.8524764,0.765936,0.7632468,0.7065468,0.983502,1.0298664,1.1235348,0.8727264,0.7781184,0.6794928,0.7278012,0.8100324,1.0495656,0.9107964,0.8948556,0.7772112,0.7868988,0.7494444,0.836892,1.2311028,1.144368,0.9243072,0.8351424,0.78813,0.8062416,0.885816,1.2507372,1.0947636,0.9343836,0.8323236,0.8536104,0.8596368,0.9411876,1.189566,1.166238,0.883548,0.78894
441900,东莞市,441900,4.8696552,3.249558,5.223366,6.1708716,5.6306988,5.4889812,4.9766076,5.1043932,5.3868564,5.2804548,5.9098572,5.2357752,5.0003892,4.2117732,4.1508288,4.1550408,3.8418948,3.800844,3.1829112,2.6950968,2.6469828,2.3212008,2.1456576,1.890216,1.2971988,1.9854072,3.0419388,3.3745572,4.0587804,3.9972852,3.5707392,2.5622244,3.153978,2.5806276,1.6434576,1.6852536,2.3694444,3.2309928,4.8745152,6.5863044,5.26176,2.8735236,2.8622484,2.7660204,2.5982208,2.6667792,3.0258036,3.55995,3.4148628,3.7441764,3.9654036,3.9201084,4.6392264,4.9383432,5.7246912,5.6206872,5.415498,5.2964604,5.2219728,6.0523524,5.6210112,6.8923548,5.066064,4.689414,4.6781064,4.8940524,5.0943816,4.748544,5.8429836,4.994946,4.4401932,4.765068,4.4573976,5.0685588,5.108346,6.070788,4.8835548,4.9093128,4.9003056,4.73526,5.2975296,5.4091152,6.0109128,4.6054332,4.4771292,4.6897056,4.4720748,4.7571948,5.3122068,5.9216832,4.4921952
442000,中山市,442000,2.1032136,1.3370832,2.8283256,2.9356668,2.5008912,2.5199424,2.5589196,2.5200396,2.6178228,2.4916572,2.8378836,2.5037748,2.1579696,2.0019636,1.9833336,1.915326,1.7793756,1.9724148,1.6679844,1.4855076,1.4992776,1.3832532,1.3068216,1.2651228,0.8164476,0.9816876,1.3542876,1.5040404,1.6675956,1.5378336,1.3294692,1.0432476,1.2101076,0.9658764,0.7055748,0.7263108,0.9145548,1.17531,1.50984,1.5099696,1.0908432,0.6550632,0.609282,0.5550444,0.5447412,0.6177384,0.5869584,0.6239592,0.9526896,1.5124968,1.940274,2.202714,2.6080056,2.679966,2.7013824,2.851848,2.7354672,2.552148,2.6029836,2.9502468,2.6836272,2.9319408,2.4259176,2.1852504,2.1485412,2.2312908,2.3570676,2.1178584,2.3042556,2.2558176,2.0450556,2.0624544,2.0640744,2.3061348,2.1857364,2.2756464,2.0612556,2.0261988,1.99341,2.0325492,2.3211684,2.251638,2.2778172,2.0050092,1.9501236,1.994544,2.0087352,2.1856392,2.2096476,2.215026,1.9034028
445100,潮州市,445100,0.3871476,0.2555388,0.4970484,0.62289,0.556308,0.5641488,0.5704344,0.583524,0.6226632,0.5425704,0.6526656,0.61479,0.52893,0.506088,0.5305176,0.5843016,0.6297912,0.8067276,0.8358228,0.9209376,1.0919124,1.1104452,1.0988136,1.0319724,0.6652044,0.4899528,0.3331368,0.2620512,0.2437776,0.2506464,0.2340252,0.206226,0.2042172,0.1899288,0.1541916,0.153738,0.1620648,0.1800144,0.2106324,0.1651428,0.1706832,0.1459944,0.151632,0.1499148,0.1470636,0.1653048,0.150822,0.1667304,0.1904472,0.2066148,0.2331828,0.2755296,0.3634308,0.3605472,0.366282,0.3840696,0.3999132,0.3978072,0.423792,0.4940028,0.493452,0.4812372,0.4391172,0.4068792,0.4148496,0.4599504,0.5034312,0.4550904,0.4463424,0.4531464,0.4059396,0.4146552,0.415206,0.4671108,0.4650372,0.4245048,0.389934,0.3793392,0.3751272,0.3953772,0.4853196,0.4781268,0.41391,0.3702348,0.378918,0.4050972,0.389934,0.433026,0.4661064,0.3974184,0.3547152
445200,揭阳市,445200,0.7253388,0.5317812,0.9291348,1.1372724,1.0577304,1.105164,1.0830996,1.104516,1.2148704,1.0156104,1.2838824,1.3025772,1.081512,1.0062792,1.0935324,1.3193928,1.5535152,2.047518,2.258928,2.5386372,3.2723028,3.2176116,3.1450356,2.9758752,1.5802128,1.2335328,0.7393032,0.5789232,0.4993488,0.4778676,0.4311792,0.4013064,0.4381128,0.450846,0.3894804,0.3882168,0.386694,0.4015008,0.4021164,0.3162888,0.3281472,0.28431,0.2738124,0.2694384,0.2571588,0.2789316,0.2487348,0.2927988,0.3233196,0.3608388,0.3951828,0.437076,0.5479488,0.5235192,0.587088,0.5983632,0.60345,0.6183216,0.6647184,0.7657416,0.749898,0.7479216,0.6728832,0.6440796,0.62937,0.6845796,0.7970724,0.7061904,0.6889212,0.6918696,0.6593076,0.6565536,0.647514,0.7874172,0.743094,0.6984792,0.6728508,0.6430428,0.6300828,0.6862644,0.8523144,0.78813,0.6890184,0.6666624,0.691578,0.693198,0.721224,0.8562672,0.844182,0.7211916,0.6749892
445300,云浮市,445300,0.4341276,0.327888,0.53379,0.649782,0.6310872,0.5957064,0.5668056,0.575586,0.66096,0.5673888,0.789588,0.8583408,0.6916752,0.599886,0.6746652,0.9277416,1.1710008,1.6883964,1.8574272,1.5966396,1.890702,1.755756,1.5486876,1.2534264,0.57591,0.6265512,0.442908,0.385722,0.331938,0.2970108,0.2454948,0.2921508,0.2693088,0.2225556,0.1645272,0.1618056,0.1573344,0.194562,0.182574,0.137214,0.1047168,0.0843048,0.0731268,0.0715392,0.0658368,0.066744,0.0611712,0.0752004,0.0909468,0.1069524,0.1549044,0.1892808,0.284634,0.2766312,0.3246804,0.3157704,0.3072168,0.3114612,0.3123036,0.3997512,0.3865968,0.3607416,0.3263976,0.306666,0.3007044,0.3385152,0.4185432,0.400788,0.381348,0.3780432,0.3525444,0.3501144,0.3751596,0.5104296,0.445662,0.3992328,0.3604176,0.359478,0.4647456,0.5288328,0.5803812,0.4581684,0.3924288,0.3480408,0.3595104,0.3481056,0.3953448,0.5146416,0.46656,0.383292,0.3380616
450100,南宁市,450100,1.8686052,1.8169596,2.8680804,3.0305988,2.8645164,2.6225856,2.7654372,3.095496,3.4838748,3.4771356,4.25493,3.3622776,3.1576068,2.9541348,2.9371896,3.2936544,3.7383444,3.8568312,3.7627416,3.7779372,4.0161744,3.3770844,2.921022,2.2338504,1.3188744,1.8445968,2.329398,2.3094396,2.2025844,2.2474908,1.8107712,1.6521732,1.6453692,1.21014,0.809514,0.7068708,0.6556788,0.6155028,0.598104,0.812268,0.756378,0.5548176,0.5308416,0.5267916,0.5221908,0.543186,0.5509944,0.6189048,0.6266808,0.6730452,0.7099164,0.813564,0.9615672,1.0996884,1.4141952,1.5435684,1.5752232,1.5396804,1.6211988,1.6404444,1.7725068,1.8231804,1.535436,1.3858776,1.4577732,1.6148484,1.6414812,1.546776,1.9061568,1.6966584,1.7309052,1.723032,1.8394452,1.9366452,1.7825508,1.9196676,1.6529508,1.6080444,1.5779124,1.7220924,1.8949464,1.6325712,1.891674,1.6559964,1.7011944,1.6146216,2.521854,2.2182984,2.1793212,2.0640744,1.6912476
450200,柳州市,450200,0.7771464,0.711828,0.9916992,1.1196468,1.1417112,0.9970452,1.0279872,1.143882,1.2220632,1.124766,1.333422,1.255824,1.2039192,1.1005308,1.117962,1.2516444,1.3758012,1.4839848,1.4769216,1.5024528,1.6035732,1.4087844,1.2478212,0.9706716,0.51597,0.9899496,1.0901952,1.0689408,0.9511344,0.9429048,0.7412472,0.6020892,0.5683608,0.4217184,0.263736,0.2418984,0.2265408,0.2134836,0.2135808,0.309744,0.3028104,0.2361312,0.23166,0.2522664,0.2510676,0.2324376,0.2175336,0.2661012,0.271674,0.2936736,0.3163212,0.3509892,0.4231116,0.4516236,0.5988492,0.6432372,0.6406452,0.6264864,0.6702264,0.6795576,0.6772248,0.713772,0.5962896,0.5082912,0.56619,0.6018624,0.6214968,0.6026724,0.7079076,0.6372108,0.627264,0.624024,0.6407424,0.681534,0.6399972,0.6972804,0.6171228,0.5998212,0.596484,0.6466392,0.7164936,0.6256116,0.6980904,0.6154704,0.6370164,0.6167016,0.684288,0.7081344,0.6756048,0.6742116,0.6292728
450300,桂林市,450300,0.6480972,0.7220988,1.0668996,1.1305008,1.0462608,1.0661544,1.1021832,1.341198,1.5888636,1.539324,1.954368,1.4921496,1.5843276,1.6628976,1.830114,1.9191168,2.0897676,2.2713048,2.0895408,2.5386696,2.7667656,2.1736512,1.850202,1.3516308,0.7198956,0.6779052,0.650268,0.597456,0.5796684,0.5842692,0.4859676,0.3800196,0.425574,0.3287304,0.2343168,0.2486052,0.2826252,0.3020004,0.2609172,0.2583252,0.2508732,0.2154276,0.215136,0.2181816,0.2299104,0.2241432,0.2117016,0.2268,0.2656476,0.3190752,0.3311604,0.3774276,0.5599044,0.4745628,0.494262,0.6672132,0.590652,0.6061716,0.7146468,0.6475788,0.5699808,0.634716,0.6138828,0.52974,0.5991084,0.6462504,0.6297588,0.5059584,0.5972616,0.6437556,0.549342,0.571698,0.5748084,0.607014,0.5582196,0.5676156,0.5737392,0.594054,0.5564052,0.5521284,0.604746,0.5514156,0.5460048,0.5374836,0.5421816,0.5549472,0.5510268,0.5431536,0.5925312,0.5514804,0.5503464
450400,梧州市,450400,0.4163076,0.4009176,0.5567616,0.638766,0.6415848,0.6413904,0.651726,0.7386552,0.889218,0.734346,0.8737956,0.8957952,0.884196,0.9037656,1.08621,1.3751532,1.6696368,1.6111872,1.806624,1.8316044,1.9765296,1.6756632,1.3792032,0.9354528,0.4197744,0.4538268,0.4035744,0.3681612,0.3196584,0.3049164,0.2656152,0.2448468,0.2406672,0.1940436,0.1472904,0.143856,0.136728,0.1465452,0.1271376,0.1382832,0.1458648,0.1397412,0.1426572,0.151632,0.1467396,0.142074,0.135432,0.1493964,0.1696788,0.1781676,0.1814724,0.2180844,0.2684016,0.2768904,0.337122,0.3645,0.3557844,0.3462588,0.3580848,0.364662,0.3539376,0.3863376,0.3207924,0.2941272,0.2991816,0.325782,0.3516372,0.3290868,0.3692304,0.3674808,0.35802,0.3561408,0.3571452,0.3848472,0.3744468,0.3717252,0.3553308,0.3389364,0.3256524,0.3542292,0.383778,0.3626208,0.3849444,0.351702,0.3571128,0.3449952,0.3492072,0.3629772,0.374058,0.3713688,0.3665736
450500,北海市,450500,0.4072032,0.3870828,0.5508648,0.600534,0.5536188,0.5449032,0.5573448,0.5858892,0.6691896,0.5863428,0.6475464,0.6124896,0.5811912,0.548694,0.5511564,0.607986,0.6468336,0.7522956,0.8314488,0.848556,1.0063764,0.9771516,0.9647424,0.761238,0.4049352,0.3885732,0.2889756,0.2863512,0.2413476,0.2330208,0.2007504,0.1730484,0.1614492,0.1379592,0.0926964,0.0886788,0.0825876,0.084402,0.0744876,0.0861192,0.0946728,0.0841428,0.080838,0.0816156,0.07857,0.0823284,0.0716364,0.0786996,0.087966,0.092502,0.0967464,0.1168344,0.1296972,0.1424952,0.1738584,0.1907388,0.2021112,0.2085912,0.2139048,0.229068,0.2260872,0.2581308,0.2330856,0.21546,0.2061612,0.2295864,0.2508408,0.250776,0.2774088,0.27459,0.2627964,0.27378,0.2879388,0.3018708,0.2804868,0.2992788,0.2764044,0.2774088,0.2726136,0.2936736,0.336798,0.2952936,0.3206952,0.2964924,0.2887812,0.300348,0.3407184,0.3787884,0.3531924,0.3446388,0.2995056
450600,防城港市,450600,0.2542752,0.248994,0.3476844,0.3984228,0.3920724,0.3535488,0.3446712,0.3598668,0.3641436,0.337446,0.3914568,0.3475224,0.3759048,0.3082536,0.2957472,0.3109428,0.334368,0.4018572,0.4176684,0.4031532,0.4338684,0.4259304,0.4366548,0.3912624,0.2305908,0.2871288,0.218538,0.2119932,0.1890216,0.197154,0.1656288,0.147096,0.1529604,0.131544,0.0749736,0.058158,0.052974,0.0472392,0.0399492,0.0463968,0.0613008,0.0574776,0.0537516,0.0584172,0.0590328,0.06399,0.0656424,0.0806436,0.0753624,0.0771444,0.0756864,0.0862164,0.091368,0.1063044,0.1609308,0.158274,0.1525068,0.1494936,0.1541916,0.1485864,0.1661148,0.1931364,0.1674108,0.1506276,0.1498176,0.1774548,0.1735992,0.1737288,0.2325672,0.2078136,0.2090124,0.2114424,0.2073276,0.2328912,0.2262492,0.2535948,0.2113776,0.2153952,0.2066148,0.2212596,0.254016,0.235548,0.286092,0.2443932,0.2431296,0.2440368,0.2717388,0.279774,0.2855736,0.3012552,0.2380752
450700,钦州市,450700,0.5443848,0.4511376,0.6391548,0.778086,0.7636032,0.746334,0.7904304,0.9382716,1.150686,0.9390492,1.2773052,1.2821652,1.1041596,1.0393596,1.1390868,1.4592636,1.8499104,2.0365992,2.0242872,2.1246624,2.20077,1.8696744,1.6401528,1.217592,0.5152572,0.6323832,0.4659768,0.4047084,0.3324564,0.3029724,0.2503224,0.2364552,0.2599776,0.2203524,0.1624536,0.144666,0.113562,0.0951912,0.0874476,0.0861516,0.0973944,0.100764,0.1041336,0.1116504,0.1134648,0.1105164,0.1110024,0.127494,0.1345248,0.1365336,0.1442448,0.1596024,0.1994868,0.2287764,0.2652588,0.2800008,0.2827872,0.2851848,0.301968,0.3229956,0.3221856,0.3452868,0.3162564,0.2768256,0.305046,0.317034,0.3459024,0.3371544,0.4013064,0.3720816,0.37179,0.369522,0.3852036,0.4172148,0.4032504,0.4370112,0.3929796,0.3912948,0.3930768,0.4509756,0.4888188,0.4525632,0.5069304,0.4830516,0.5631768,0.54432,0.4833108,0.5261436,0.5084208,0.5117256,0.4972104
450800,贵港市,450800,0.622566,0.5790852,0.794448,0.9508104,0.9353232,0.925182,0.9926388,1.1880108,1.497366,1.1941344,1.463832,1.5459012,1.4222304,1.436616,1.6321176,2.1407328,2.6164296,2.8326996,2.9761344,3.1426056,3.280986,2.8252152,2.393226,1.7887068,0.7568316,0.7149384,0.5245236,0.4797468,0.4264812,0.424116,0.3521556,0.3295728,0.330318,0.2163996,0.1544184,0.1446012,0.134784,0.1248696,0.1202688,0.12231,0.147582,0.1411992,0.1432404,0.1436616,0.1537704,0.148878,0.1332612,0.1657908,0.166698,0.18225,0.2065824,0.2397276,0.3285036,0.3585384,0.4235652,0.4523364,0.439992,0.4512024,0.455868,0.48357,0.4693464,0.4938084,0.4393764,0.3770388,0.3871476,0.421362,0.4484484,0.4306284,0.4866156,0.470934,0.4626396,0.4519476,0.4417416,0.5137668,0.4881708,0.5113044,0.4725216,0.4312764,0.4157244,0.4498416,0.5196312,0.4863888,0.5327532,0.5157756,0.5416308,0.521478,0.5095872,0.5415984,0.5316516,0.5378076,0.5508
450900,玉林市,450900,0.6855192,0.62694,0.8972532,1.1003364,1.0605492,1.0555272,1.1139444,1.278018,1.5811848,1.27818,1.6184772,1.668276,1.5371532,1.5544872,1.7874432,2.3964984,2.9561112,3.4034904,3.8123136,3.9435012,4.2371748,3.7085688,3.1854708,2.3112216,0.9230112,0.7860564,0.576072,0.5181084,0.486486,0.4638384,0.4008852,0.348786,0.3653424,0.2793852,0.212868,0.1996488,0.1993572,0.1971216,0.194238,0.1917432,0.2092716,0.189702,0.195696,0.1963764,0.2064204,0.2108592,0.1895724,0.2109564,0.2226528,0.22761,0.2515536,0.2987928,0.3911328,0.4418388,0.4964976,0.5166828,0.5164884,0.5150304,0.518076,0.5484672,0.5288976,0.5501196,0.5097816,0.4753728,0.4660416,0.5131188,0.558576,0.5343084,0.570402,0.5845284,0.5624964,0.5624964,0.5859216,0.6979932,0.6337116,0.6344892,0.628884,0.583524,0.5584788,0.6044544,0.693522,0.6213672,0.6273288,0.6063012,0.6371136,0.6283008,0.6700968,0.7807104,0.7266024,0.7035012,0.7172064
451000,百色市,451000,0.5393304,0.5499252,0.7350264,0.8701344,0.8371512,0.8583084,0.927774,1.0796328,1.2799296,1.1049372,1.1832804,1.3344264,1.226016,1.145016,1.248048,1.4885532,1.5823188,1.6674984,1.7381304,1.666494,1.7062164,1.410696,1.1502972,0.7700832,0.452466,0.6008904,0.516456,0.461214,0.4318596,0.4461804,0.3817368,0.3405564,0.3742848,0.283338,0.2203848,0.1999404,0.1845504,0.1656612,0.146934,0.1325484,0.1439856,0.1413936,0.1528956,0.1612872,0.1645272,0.1712664,0.163296,0.1958256,0.2322108,0.2337984,0.2382048,0.26649,0.3120444,0.3422736,0.4052268,0.445824,0.4583304,0.4597884,0.46899,0.4627368,0.4890132,0.5075136,0.4614084,0.4162428,0.4594644,0.4759236,0.4482216,0.4514292,0.544644,0.4844124,0.4839264,0.471744,0.4739148,0.4793904,0.4589136,0.5131512,0.4891752,0.4538916,0.4530168,0.4670784,0.5174604,0.5011956,0.5836536,0.7209648,0.877878,0.6260652,0.5429592,0.4857084,0.4846716,0.4758912,0.45765
