city_baidu_id,name,province_id,420100_moveIn_mean,420100_moveIn_mean_before,420100_moveIn_mean_after,420100_moveIn_max,420100_moveIn_max_before,420100_moveIn_max_after,420100_moveIn_min,420100_moveIn_min_before,420100_moveIn_min_after
451200,河池市,450000,0.0059340659340659345,0.0,0.008307692307692308,0.1,0.0,0.1,0.0,0.0,0.0
451300,来宾市,450000,0.0005494505494505495,0.0,0.0007692307692307692,0.03,0.0,0.03,0.0,0.0,0.0
451400,崇左市,450000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
460100,海口市,460000,0.07054945054945053,0.14038461538461536,0.04261538461538462,0.65,0.24,0.65,0.0,0.07,0.0
460200,三亚市,460000,0.04164835164835165,0.1403846153846154,0.002153846153846154,0.27,0.27,0.07,0.0,0.0,0.0
460300,三沙市,460000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460400,儋州市,460000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000,重庆市,500000,0.5713186813186812,1.2103846153846154,0.31569230769230766,1.54,1.54,1.37,0.13,0.64,0.13
510100,成都市,510000,0.27769230769230757,0.5261538461538461,0.17830769230769228,1.56,0.73,1.56,0.01,0.21,0.01
510300,自贡市,510000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
510400,攀枝花市,510000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510500,泸州市,510000,0.0006593406593406593,0.0,0.0009230769230769231,0.02,0.0,0.02,0.0,0.0,0.0
510600,德阳市,510000,0.005824175824175825,0.0,0.008153846153846154,0.23,0.0,0.23,0.0,0.0,0.0
510700,绵阳市,510000,0.0013186813186813187,0.0,0.0018461538461538463,0.07,0.0,0.07,0.0,0.0,0.0
510800,广元市,510000,0.0007692307692307693,0.0,0.001076923076923077,0.03,0.0,0.03,0.0,0.0,0.0
510900,遂宁市,510000,0.002087912087912088,0.0,0.002923076923076923,0.07,0.0,0.07,0.0,0.0,0.0
511000,内江市,510000,0.000989010989010989,0.0,0.0013846153846153845,0.02,0.0,0.02,0.0,0.0,0.0
511100,乐山市,510000,0.0015384615384615387,0.0,0.002153846153846154,0.05,0.0,0.05,0.0,0.0,0.0
511300,南充市,510000,0.012747252747252748,0.03346153846153846,0.004461538461538461,0.12,0.12,0.04,0.0,0.0,0.0
511400,眉山市,510000,0.023846153846153847,0.0,0.03338461538461538,1.08,0.0,1.08,0.0,0.0,0.0
511500,宜宾市,510000,0.0008791208791208791,0.0,0.0012307692307692308,0.03,0.0,0.03,0.0,0.0,0.0
511600,广安市,510000,0.005934065934065934,0.009615384615384616,0.004461538461538462,0.13,0.13,0.08,0.0,0.0,0.0
511700,达州市,510000,0.025824175824175816,0.07192307692307692,0.007384615384615387,0.14,0.14,0.06,0.0,0.0,0.0
511800,雅安市,510000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511900,巴中市,510000,0.0006593406593406593,0.0,0.0009230769230769231,0.02,0.0,0.02,0.0,0.0,0.0
512000,资阳市,510000,0.002087912087912088,0.0,0.002923076923076923,0.12,0.0,0.12,0.0,0.0,0.0
513200,阿坝藏族羌族自治州,510000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513300,甘孜藏族自治州,510000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513400,凉山彝族自治州,510000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520100,贵阳市,520000,0.09813186813186815,0.17730769230769233,0.06646153846153845,1.17,0.35,1.17,0.0,0.0,0.0
520200,六盘水市,520000,0.0006593406593406593,0.0,0.0009230769230769231,0.04,0.0,0.04,0.0,0.0,0.0
520300,遵义市,520000,0.025934065934065928,0.07653846153846154,0.005692307692307692,0.2,0.2,0.04,0.0,0.0,0.0
520400,安顺市,520000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
520500,毕节市,520000,0.004725274725274726,0.008846153846153846,0.003076923076923076,0.12,0.12,0.04,0.0,0.0,0.0
520600,铜仁市,520000,0.01472527472527473,0.024615384615384615,0.010769230769230772,0.3,0.16,0.3,0.0,0.0,0.0
522300,黔西南布依族苗族自治州,520000,0.0006593406593406593,0.0,0.0009230769230769231,0.02,0.0,0.02,0.0,0.0,0.0
522600,黔东南苗族侗族自治州,520000,0.01197802197802198,0.04,0.0007692307692307692,0.14,0.14,0.03,0.0,0.0,0.0
522700,黔南布依族苗族自治州,520000,0.003406593406593406,0.004615384615384615,0.002923076923076923,0.12,0.12,0.05,0.0,0.0,0.0
530100,昆明市,530000,0.14538461538461536,0.27076923076923076,0.09523076923076923,1.15,0.4,1.15,0.0,0.14,0.0
530300,曲靖市,530000,0.0015384615384615387,0.0,0.002153846153846154,0.04,0.0,0.04,0.0,0.0,0.0
530400,玉溪市,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530500,保山市,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530600,昭通市,530000,0.0006593406593406593,0.0,0.0009230769230769231,0.04,0.0,0.04,0.0,0.0,0.0
530700,丽江市,530000,0.000989010989010989,0.003461538461538461,0.0,0.09,0.09,0.0,0.0,0.0,0.0
530800,普洱市,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530900,临沧市,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532300,楚雄彝族自治州,530000,0.0017582417582417582,0.0,0.0024615384615384616,0.03,0.0,0.03,0.0,0.0,0.0
532500,红河哈尼族彝族自治州,530000,0.0006593406593406593,0.0,0.0009230769230769231,0.02,0.0,0.02,0.0,0.0,0.0
532600,文山壮族苗族自治州,530000,0.00010989010989010989,0.0,0.00015384615384615385,0.01,0.0,0.01,0.0,0.0,0.0
532800,西双版纳傣族自治州,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532900,大理白族自治州,530000,0.0015384615384615387,0.0026923076923076926,0.001076923076923077,0.07,0.07,0.03,0.0,0.0,0.0
533100,德宏傣族景颇族自治州,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533300,怒江傈僳族自治州,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533400,迪庆藏族自治州,530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540100,拉萨市,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540200,日喀则市,540000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
540300,昌都市,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540400,林芝市,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540500,山南市,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540600,那曲市,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542500,阿里地区,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610100,西安市,610000,0.20307692307692304,0.3846153846153845,0.13046153846153843,0.76,0.55,0.76,0.0,0.19,0.0
610200,铜川市,610000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610300,宝鸡市,610000,0.017142857142857144,0.0,0.024,0.8,0.0,0.8,0.0,0.0,0.0
610400,咸阳市,610000,0.012967032967032974,0.012692307692307694,0.013076923076923078,0.1,0.1,0.09,0.0,0.0,0.0
610500,渭南市,610000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610600,延安市,610000,0.0014285714285714286,0.0,0.002,0.04,0.0,0.04,0.0,0.0,0.0
610700,汉中市,610000,0.0017582417582417582,0.0,0.0024615384615384616,0.09,0.0,0.09,0.0,0.0,0.0
610800,榆林市,610000,0.0017582417582417582,0.0,0.0024615384615384616,0.06,0.0,0.06,0.0,0.0,0.0
610900,安康市,610000,0.028131868131868132,0.04807692307692309,0.02015384615384616,0.16,0.16,0.1,0.0,0.0,0.0
611000,商洛市,610000,0.0035164835164835173,0.0,0.004923076923076924,0.04,0.0,0.04,0.0,0.0,0.0
620100,兰州市,620000,0.07043956043956043,0.09115384615384614,0.06215384615384616,0.62,0.18,0.62,0.0,0.0,0.0
620200,嘉峪关市,620000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620300,金昌市,620000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620400,白银市,620000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
620500,天水市,620000,0.0030769230769230765,0.003076923076923077,0.003076923076923077,0.08,0.08,0.06,0.0,0.0,0.0
620600,武威市,620000,0.0005494505494505495,0.0,0.0007692307692307692,0.03,0.0,0.03,0.0,0.0,0.0
620700,张掖市,620000,0.00043956043956043956,0.0,0.0006153846153846154,0.04,0.0,0.04,0.0,0.0,0.0
620800,平凉市,620000,0.00043956043956043956,0.0,0.0006153846153846154,0.02,0.0,0.02,0.0,0.0,0.0
620900,酒泉市,620000,0.0008791208791208791,0.0,0.0012307692307692308,0.08,0.0,0.08,0.0,0.0,0.0
621000,庆阳市,620000,0.0015384615384615382,0.0,0.0021538461538461538,0.04,0.0,0.04,0.0,0.0,0.0
621100,定西市,620000,0.000989010989010989,0.0,0.0013846153846153845,0.03,0.0,0.03,0.0,0.0,0.0
621200,陇南市,620000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
622900,临夏回族自治州,620000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623000,甘南藏族自治州,620000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630100,西宁市,630000,0.016703296703296705,0.004615384615384615,0.02153846153846154,0.39,0.12,0.39,0.0,0.0,0.0
630200,海东市,630000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632200,海北藏族自治州,630000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632300,黄南藏族自治州,630000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632500,海南藏族自治州,630000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632600,果洛藏族自治州,630000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632700,玉树藏族自治州,630000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632800,海西蒙古族藏族自治州,630000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640100,银川市,640000,0.02197802197802198,0.0,0.03076923076923077,0.65,0.0,0.65,0.0,0.0,0.0
640200,石嘴山市,640000,0.004505494505494506,0.0,0.006307692307692308,0.34,0.0,0.34,0.0,0.0,0.0
640300,吴忠市,640000,0.0036263736263736266,0.0,0.005076923076923077,0.19,0.0,0.19,0.0,0.0,0.0
640400,固原市,640000,0.001978021978021978,0.0,0.002769230769230769,0.12,0.0,0.12,0.0,0.0,0.0
640500,中卫市,640000,0.0037362637362637367,0.0,0.0052307692307692315,0.2,0.0,0.2,0.0,0.0,0.0
650100,乌鲁木齐市,650000,0.04967032967032967,0.08615384615384615,0.03507692307692308,0.93,0.19,0.93,0.0,0.0,0.0
650200,克拉玛依市,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650400,吐鲁番市,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650500,哈密市,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652300,昌吉回族自治州,650000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
652700,博尔塔拉蒙古自治州,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652800,巴音郭楞蒙古自治州,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652900,阿克苏地区,650000,0.00021978021978021978,0.0,0.0003076923076923077,0.01,0.0,0.01,0.0,0.0,0.0
653000,克孜勒苏柯尔克孜自治州,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653100,喀什地区,650000,0.00010989010989010989,0.0,0.00015384615384615385,0.01,0.0,0.01,0.0,0.0,0.0
653200,和田地区,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654000,伊犁哈萨克自治州,650000,0.00021978021978021978,0.0,0.0003076923076923077,0.02,0.0,0.02,0.0,0.0,0.0
654200,塔城地区,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654300,阿勒泰地区,650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-999,台湾省,710000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810000,香港特别行政区,810000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820000,澳门特别行政区,820000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429004,仙桃市,420000,2.961538461538462,2.7611538461538454,3.0416923076923075,3.74,3.38,3.74,2.14,2.14,2.47
429005,潜江市,420000,1.0446153846153843,1.1084615384615388,1.0190769230769232,1.44,1.35,1.44,0.62,0.88,0.62
429006,天门市,420000,1.978901098901098,1.8526923076923074,2.0293846153846156,2.75,2.43,2.75,1.07,1.42,1.07
429021,神农架林区,420000,0.06417582417582415,0.03692307692307692,0.07507692307692307,0.18,0.13,0.18,0.0,0.0,0.0
469002,琼海市,460000,0.00021978021978021978,0.0,0.0003076923076923077,0.01,0.0,0.01,0.0,0.0,0.0
469023,澄迈县,460000,0.00043956043956043956,0.0,0.0006153846153846154,0.04,0.0,0.04,0.0,0.0,0.0
469028,陵水黎族自治县,460000,0.0026373626373626374,0.0,0.0036923076923076922,0.22,0.0,0.22,0.0,0.0,0.0
659001,石河子市,650000,0.0016483516483516484,0.0,0.0023076923076923075,0.15,0.0,0.15,0.0,0.0,0.0
659004,五家渠市,650000,0.0008791208791208791,0.0,0.0012307692307692308,0.08,0.0,0.08,0.0,0.0,0.0
