id,city_id,city_baidu_id_x,city_name,province_id,city_baidu_id_y,moveIn_index_sum,moveIn_index_max,moveIn_index_min,moveOut_index_sum,moveOut_index_max,moveOut_index_min,travel_index_sum,travel_index_max,travel_index_min
141126,141100,141100,吕梁市,140000.0,141100.0,54.476550000000024,1.5603516,0.1566864,54.98746559999999,1.1454696,0.2105352,351.67209999999994,5.3395,2.2416
141127,141100,141100,吕梁市,140000.0,141100.0,54.476550000000024,1.5603516,0.1566864,54.98746559999999,1.1454696,0.2105352,351.67209999999994,5.3395,2.2416
141128,141100,141100,吕梁市,140000.0,141100.0,54.476550000000024,1.5603516,0.1566864,54.98746559999999,1.1454696,0.2105352,351.67209999999994,5.3395,2.2416
141129,141100,141100,吕梁市,140000.0,141100.0,54.476550000000024,1.5603516,0.1566864,54.98746559999999,1.1454696,0.2105352,351.67209999999994,5.3395,2.2416
141130,141100,141100,吕梁市,140000.0,141100.0,54.476550000000024,1.5603516,0.1566864,54.98746559999999,1.1454696,0.2105352,351.67209999999994,5.3395,2.2416
141181,141100,141100,吕梁市,140000.0,141100.0,54.476550000000024,1.5603516,0.1566864,54.98746559999999,1.1454696,0.2105352,351.67209999999994,5.3395,2.2416
141182,141100,141100,吕梁市,140000.0,141100.0,54.476550000000024,1.5603516,0.1566864,54.98746559999999,1.1454696,0.2105352,351.67209999999994,5.3395,2.2416
150102,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150103,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150104,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150105,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150121,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150122,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150123,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150124,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150125,150100,150100,呼和浩特市,150000.0,150100.0,60.8596416,1.491048,0.1899612,63.19937520000003,2.0099016,0.1302804,358.7288,6.5941,1.625
150202,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150203,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150204,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150205,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150206,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150207,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150221,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150222,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150223,150200,150200,包头市,150000.0,150200.0,40.77484919999998,0.9580356,0.1282392,42.92539920000003,1.06191,0.1125252,413.67359999999996,6.5908,2.3036
150302,150300,150300,乌海市,150000.0,150300.0,18.955490400000006,0.4128732,0.0406944,18.76889880000001,0.3999456,0.0390744,416.4704000000001,6.3997,2.2108
150303,150300,150300,乌海市,150000.0,150300.0,18.955490400000006,0.4128732,0.0406944,18.76889880000001,0.3999456,0.0390744,416.4704000000001,6.3997,2.2108
150304,150300,150300,乌海市,150000.0,150300.0,18.955490400000006,0.4128732,0.0406944,18.76889880000001,0.3999456,0.0390744,416.4704000000001,6.3997,2.2108
150402,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150403,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150404,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150421,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150422,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150423,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150424,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150425,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150426,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150428,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150429,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150430,150400,150400,赤峰市,150000.0,150400.0,37.443772800000005,1.3247388,0.0915948,34.988565599999994,0.6686712,0.1072116,380.8089000000001,5.9639,1.7317
150502,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150521,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150522,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150523,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150524,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150525,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150526,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150581,150500,150500,通辽市,150000.0,150500.0,28.45005119999999,0.7595532,0.0768204,28.666418400000005,0.6344568,0.0932148,385.8387,5.9159,2.1605
150602,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150621,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150622,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150623,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150624,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150625,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150626,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150627,150600,150600,鄂尔多斯市,150000.0,150600.0,63.99955799999999,1.2187584,0.176742,63.474289200000015,1.6654248,0.146448,427.3673999999999,6.8018,2.4122
150702,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150703,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150721,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150722,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150723,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150724,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150725,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150726,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150727,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150781,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150782,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150783,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150784,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150785,150700,150700,呼伦贝尔市,150000.0,150700.0,13.822455600000007,0.4149468,0.0297432,15.5028492,0.4129056,0.0459108,355.84590000000003,5.4938,2.1962
150802,150800,150800,巴彦淖尔市,150000.0,150800.0,21.05514,0.7506108,0.0304236,20.949807599999993,0.5365116,0.0710532,417.5509999999999,6.4751,2.0485
150821,150800,150800,巴彦淖尔市,150000.0,150800.0,21.05514,0.7506108,0.0304236,20.949807599999993,0.5365116,0.0710532,417.5509999999999,6.4751,2.0485
150822,150800,150800,巴彦淖尔市,150000.0,150800.0,21.05514,0.7506108,0.0304236,20.949807599999993,0.5365116,0.0710532,417.5509999999999,6.4751,2.0485
150823,150800,150800,巴彦淖尔市,150000.0,150800.0,21.05514,0.7506108,0.0304236,20.949807599999993,0.5365116,0.0710532,417.5509999999999,6.4751,2.0485
150824,150800,150800,巴彦淖尔市,150000.0,150800.0,21.05514,0.7506108,0.0304236,20.949807599999993,0.5365116,0.0710532,417.5509999999999,6.4751,2.0485
150825,150800,150800,巴彦淖尔市,150000.0,150800.0,21.05514,0.7506108,0.0304236,20.949807599999993,0.5365116,0.0710532,417.5509999999999,6.4751,2.0485
150826,150800,150800,巴彦淖尔市,150000.0,150800.0,21.05514,0.7506108,0.0304236,20.949807599999993,0.5365116,0.0710532,417.5509999999999,6.4751,2.0485
150902,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150921,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150922,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150923,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150924,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150925,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150926,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150927,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150928,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150929,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
150981,150900,150900,乌兰察布市,150000.0,150900.0,39.307842,1.4745888,0.083754,35.723462399999995,0.7773732,0.135432,422.45829999999995,6.0946,2.6456
152201,152200,152200,兴安盟,150000.0,152200.0,14.760824400000002,0.3923316,0.0346032,14.805828000000004,0.352998,0.0475956,402.96540000000005,6.0528,2.4999
152202,152200,152200,兴安盟,150000.0,152200.0,14.760824400000002,0.3923316,0.0346032,14.805828000000004,0.352998,0.0475956,402.96540000000005,6.0528,2.4999
152221,152200,152200,兴安盟,150000.0,152200.0,14.760824400000002,0.3923316,0.0346032,14.805828000000004,0.352998,0.0475956,402.96540000000005,6.0528,2.4999
152222,152200,152200,兴安盟,150000.0,152200.0,14.760824400000002,0.3923316,0.0346032,14.805828000000004,0.352998,0.0475956,402.96540000000005,6.0528,2.4999
152223,152200,152200,兴安盟,150000.0,152200.0,14.760824400000002,0.3923316,0.0346032,14.805828000000004,0.352998,0.0475956,402.96540000000005,6.0528,2.4999
152224,152200,152200,兴安盟,150000.0,152200.0,14.760824400000002,0.3923316,0.0346032,14.805828000000004,0.352998,0.0475956,402.96540000000005,6.0528,2.4999
152501,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152502,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152522,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152523,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152524,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152525,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152526,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152527,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152528,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152529,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152530,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152531,152500,152500,锡林郭勒盟,150000.0,152500.0,15.3251352,0.3760668,0.041148,15.386922000000006,0.4127112,0.0428004,357.9005000000001,5.7986,1.889
152921,152900,152900,阿拉善盟,150000.0,152900.0,12.6465624,0.2498364,0.0207684,11.625379199999998,0.2829816,0.0195372,382.28489999999994,5.7514,2.3617
152922,152900,152900,阿拉善盟,150000.0,152900.0,12.6465624,0.2498364,0.0207684,11.625379199999998,0.2829816,0.0195372,382.28489999999994,5.7514,2.3617
152923,152900,152900,阿拉善盟,150000.0,152900.0,12.6465624,0.2498364,0.0207684,11.625379199999998,0.2829816,0.0195372,382.28489999999994,5.7514,2.3617
210102,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210103,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210104,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210105,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210106,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210111,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210112,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210113,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210114,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210122,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210123,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210124,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210181,210100,210100,沈阳市,210000.0,210100.0,160.29439920000002,3.4730532,0.5448384,154.81218959999993,6.3455724,0.356076,373.3907000000001,6.3295,1.7228
210202,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210203,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210204,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210211,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210212,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210213,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210214,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210224,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210281,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210283,210200,210200,大连市,210000.0,210200.0,58.084127999999986,1.3596984,0.1585008,64.63233,2.7114588,0.1121688,379.1906000000001,6.3619,1.5559
210302,210300,210300,鞍山市,210000.0,210300.0,46.69624080000001,1.3062708,0.1361124,48.914150399999976,1.0901628,0.141588,402.41890000000006,6.1356,2.0581
210303,210300,210300,鞍山市,210000.0,210300.0,46.69624080000001,1.3062708,0.1361124,48.914150399999976,1.0901628,0.141588,402.41890000000006,6.1356,2.0581
210304,210300,210300,鞍山市,210000.0,210300.0,46.69624080000001,1.3062708,0.1361124,48.914150399999976,1.0901628,0.141588,402.41890000000006,6.1356,2.0581
210311,210300,210300,鞍山市,210000.0,210300.0,46.69624080000001,1.3062708,0.1361124,48.914150399999976,1.0901628,0.141588,402.41890000000006,6.1356,2.0581
210321,210300,210300,鞍山市,210000.0,210300.0,46.69624080000001,1.3062708,0.1361124,48.914150399999976,1.0901628,0.141588,402.41890000000006,6.1356,2.0581
210323,210300,210300,鞍山市,210000.0,210300.0,46.69624080000001,1.3062708,0.1361124,48.914150399999976,1.0901628,0.141588,402.41890000000006,6.1356,2.0581
210381,210300,210300,鞍山市,210000.0,210300.0,46.69624080000001,1.3062708,0.1361124,48.914150399999976,1.0901628,0.141588,402.41890000000006,6.1356,2.0581
210402,210400,210400,抚顺市,210000.0,210400.0,25.14790799999999,0.773712,0.0690444,26.187008400000003,0.57105,0.0811296,379.57380000000006,5.5384,2.2454
210403,210400,210400,抚顺市,210000.0,210400.0,25.14790799999999,0.773712,0.0690444,26.187008400000003,0.57105,0.0811296,379.57380000000006,5.5384,2.2454
210404,210400,210400,抚顺市,210000.0,210400.0,25.14790799999999,0.773712,0.0690444,26.187008400000003,0.57105,0.0811296,379.57380000000006,5.5384,2.2454
210411,210400,210400,抚顺市,210000.0,210400.0,25.14790799999999,0.773712,0.0690444,26.187008400000003,0.57105,0.0811296,379.57380000000006,5.5384,2.2454
210421,210400,210400,抚顺市,210000.0,210400.0,25.14790799999999,0.773712,0.0690444,26.187008400000003,0.57105,0.0811296,379.57380000000006,5.5384,2.2454
210422,210400,210400,抚顺市,210000.0,210400.0,25.14790799999999,0.773712,0.0690444,26.187008400000003,0.57105,0.0811296,379.57380000000006,5.5384,2.2454
210423,210400,210400,抚顺市,210000.0,210400.0,25.14790799999999,0.773712,0.0690444,26.187008400000003,0.57105,0.0811296,379.57380000000006,5.5384,2.2454
210502,210500,210500,本溪市,210000.0,210500.0,16.094797199999995,0.5670648,0.0285444,16.97283719999999,0.3983256,0.0381024,383.93310000000025,5.7931,1.8584
210503,210500,210500,本溪市,210000.0,210500.0,16.094797199999995,0.5670648,0.0285444,16.97283719999999,0.3983256,0.0381024,383.93310000000025,5.7931,1.8584
210504,210500,210500,本溪市,210000.0,210500.0,16.094797199999995,0.5670648,0.0285444,16.97283719999999,0.3983256,0.0381024,383.93310000000025,5.7931,1.8584
210505,210500,210500,本溪市,210000.0,210500.0,16.094797199999995,0.5670648,0.0285444,16.97283719999999,0.3983256,0.0381024,383.93310000000025,5.7931,1.8584
210521,210500,210500,本溪市,210000.0,210500.0,16.094797199999995,0.5670648,0.0285444,16.97283719999999,0.3983256,0.0381024,383.93310000000025,5.7931,1.8584
210522,210500,210500,本溪市,210000.0,210500.0,16.094797199999995,0.5670648,0.0285444,16.97283719999999,0.3983256,0.0381024,383.93310000000025,5.7931,1.8584
210602,210600,210600,丹东市,210000.0,210600.0,16.736770800000006,0.7046028,0.0317196,17.598384,0.4391496,0.0437724,388.84270000000015,5.9547,2.0854
210603,210600,210600,丹东市,210000.0,210600.0,16.736770800000006,0.7046028,0.0317196,17.598384,0.4391496,0.0437724,388.84270000000015,5.9547,2.0854
210604,210600,210600,丹东市,210000.0,210600.0,16.736770800000006,0.7046028,0.0317196,17.598384,0.4391496,0.0437724,388.84270000000015,5.9547,2.0854
210624,210600,210600,丹东市,210000.0,210600.0,16.736770800000006,0.7046028,0.0317196,17.598384,0.4391496,0.0437724,388.84270000000015,5.9547,2.0854
210681,210600,210600,丹东市,210000.0,210600.0,16.736770800000006,0.7046028,0.0317196,17.598384,0.4391496,0.0437724,388.84270000000015,5.9547,2.0854
210682,210600,210600,丹东市,210000.0,210600.0,16.736770800000006,0.7046028,0.0317196,17.598384,0.4391496,0.0437724,388.84270000000015,5.9547,2.0854
210702,210700,210700,锦州市,210000.0,210700.0,43.31565720000001,1.3927464,0.1277856,43.15012559999999,0.917406,0.1559736,383.72300000000007,5.6624,2.198
210703,210700,210700,锦州市,210000.0,210700.0,43.31565720000001,1.3927464,0.1277856,43.15012559999999,0.917406,0.1559736,383.72300000000007,5.6624,2.198
210711,210700,210700,锦州市,210000.0,210700.0,43.31565720000001,1.3927464,0.1277856,43.15012559999999,0.917406,0.1559736,383.72300000000007,5.6624,2.198
210726,210700,210700,锦州市,210000.0,210700.0,43.31565720000001,1.3927464,0.1277856,43.15012559999999,0.917406,0.1559736,383.72300000000007,5.6624,2.198
210727,210700,210700,锦州市,210000.0,210700.0,43.31565720000001,1.3927464,0.1277856,43.15012559999999,0.917406,0.1559736,383.72300000000007,5.6624,2.198
210781,210700,210700,锦州市,210000.0,210700.0,43.31565720000001,1.3927464,0.1277856,43.15012559999999,0.917406,0.1559736,383.72300000000007,5.6624,2.198
210782,210700,210700,锦州市,210000.0,210700.0,43.31565720000001,1.3927464,0.1277856,43.15012559999999,0.917406,0.1559736,383.72300000000007,5.6624,2.198
210802,210800,210800,营口市,210000.0,210800.0,32.522634000000004,0.8528652,0.0865404,34.953962399999995,0.7178544,0.0939276,442.06050000000005,6.3187,2.2779
210803,210800,210800,营口市,210000.0,210800.0,32.522634000000004,0.8528652,0.0865404,34.953962399999995,0.7178544,0.0939276,442.06050000000005,6.3187,2.2779
210804,210800,210800,营口市,210000.0,210800.0,32.522634000000004,0.8528652,0.0865404,34.953962399999995,0.7178544,0.0939276,442.06050000000005,6.3187,2.2779
210811,210800,210800,营口市,210000.0,210800.0,32.522634000000004,0.8528652,0.0865404,34.953962399999995,0.7178544,0.0939276,442.06050000000005,6.3187,2.2779
210881,210800,210800,营口市,210000.0,210800.0,32.522634000000004,0.8528652,0.0865404,34.953962399999995,0.7178544,0.0939276,442.06050000000005,6.3187,2.2779
