city_baidu_id,name,province_id,420100_moveOut_sum,420100_moveOut_sum_before,420100_moveOut_sum_after
511100,乐山市,510000,4.7517840000000004e-05,0.0,4.7517840000000004e-05
511300,南充市,510000,0.05655875219999999,0.05633913852,0.00021961368
511400,眉山市,510000,0.0,0.0,0.0
511500,宜宾市,510000,7.310411999999999e-05,0.0,7.310411999999999e-05
511600,广安市,510000,0.0066086442,0.00635804964,0.00025059455999999996
511700,达州市,510000,0.12506229251999998,0.12451729859999999,0.00054499392
511800,雅安市,510000,0.0,0.0,0.0
511900,巴中市,510000,0.0,0.0,0.0
512000,资阳市,510000,0.0,0.0,0.0
513200,阿坝藏族羌族自治州,510000,0.0,0.0,0.0
513300,甘孜藏族自治州,510000,0.0,0.0,0.0
513400,凉山彝族自治州,510000,0.0,0.0,0.0
520100,贵阳市,520000,0.2679146571599999,0.26755544483999993,0.00035921232000000005
520200,六盘水市,520000,0.0,0.0,0.0
520300,遵义市,520000,0.12133088496,0.12115878912,0.00017209584
520400,安顺市,520000,0.0,0.0,0.0
520500,毕节市,520000,0.015141731759999999,0.014969635919999998,0.00017209584
520600,铜仁市,520000,0.04457088504,0.04449778092,7.310411999999999e-05
522300,黔西南布依族苗族自治州,520000,4.7517840000000004e-05,0.0,4.7517840000000004e-05
522600,黔东南苗族侗族自治州,520000,0.06481657907999999,0.06481657907999999,0.0
522700,黔南布依族苗族自治州,520000,0.0067177641599999996,0.0067177641599999996,0.0
530100,昆明市,530000,0.43053699636,0.42924459923999997,0.0012923971200000002
530300,曲靖市,530000,0.0,0.0,0.0
530400,玉溪市,530000,0.0,0.0,0.0
530500,保山市,530000,0.0,0.0,0.0
530600,昭通市,530000,0.0,0.0,0.0
530700,丽江市,530000,0.0031097682,0.0031097682,0.0
530800,普洱市,530000,0.0,0.0,0.0
530900,临沧市,530000,0.0,0.0,0.0
532300,楚雄彝族自治州,530000,0.0,0.0,0.0
532500,红河哈尼族彝族自治州,530000,4.7517840000000004e-05,0.0,4.7517840000000004e-05
532600,文山壮族苗族自治州,530000,0.0,0.0,0.0
532800,西双版纳傣族自治州,530000,0.0,0.0,0.0
532900,大理白族自治州,530000,0.0009076762800000001,0.0009076762800000001,0.0
533100,德宏傣族景颇族自治州,530000,0.0,0.0,0.0
533300,怒江傈僳族自治州,530000,0.0,0.0,0.0
533400,迪庆藏族自治州,530000,0.0,0.0,0.0
540100,拉萨市,540000,0.0,0.0,0.0
540200,日喀则市,540000,4.8736079999999994e-05,0.0,4.8736079999999994e-05
540300,昌都市,540000,0.0,0.0,0.0
540400,林芝市,540000,0.0,0.0,0.0
540500,山南市,540000,0.0,0.0,0.0
540600,那曲市,540000,0.0,0.0,0.0
542500,阿里地区,540000,0.0,0.0,0.0
610100,西安市,610000,0.6256213523999999,0.6244073081999999,0.0012140442000000001
610200,铜川市,610000,0.0,0.0,0.0
610300,宝鸡市,610000,0.0,0.0,0.0
610400,咸阳市,610000,0.01266782004,0.01201301928,0.0006548007600000001
610500,渭南市,610000,0.0,0.0,0.0
610600,延安市,610000,0.0,0.0,0.0
610700,汉中市,610000,0.0003364578,0.0,0.0003364578
610800,榆林市,610000,0.0,0.0,0.0
610900,安康市,610000,0.08431412472,0.08397928044,0.00033484428
611000,商洛市,610000,0.0,0.0,0.0
620100,兰州市,620000,0.14153547312,0.14148673704,4.8736079999999994e-05
620200,嘉峪关市,620000,0.0,0.0,0.0
620300,金昌市,620000,0.0,0.0,0.0
620400,白银市,620000,0.0,0.0,0.0
620500,天水市,620000,0.0011652206399999998,0.00103734432,0.00012787632
620600,武威市,620000,0.0,0.0,0.0
620700,张掖市,620000,0.0,0.0,0.0
620800,平凉市,620000,0.0,0.0,0.0
620900,酒泉市,620000,0.0,0.0,0.0
621000,庆阳市,620000,0.0,0.0,0.0
621100,定西市,620000,0.0,0.0,0.0
621200,陇南市,620000,5.233248e-05,0.0,5.233248e-05
622900,临夏回族自治州,620000,0.0,0.0,0.0
623000,甘南藏族自治州,620000,0.0,0.0,0.0
630100,西宁市,630000,0.00881168544,0.00881168544,0.0
630200,海东市,630000,0.0,0.0,0.0
632200,海北藏族自治州,630000,0.0,0.0,0.0
632300,黄南藏族自治州,630000,0.0,0.0,0.0
632500,海南藏族自治州,630000,0.0,0.0,0.0
632600,果洛藏族自治州,630000,0.0,0.0,0.0
632700,玉树藏族自治州,630000,0.0,0.0,0.0
632800,海西蒙古族藏族自治州,630000,0.0,0.0,0.0
640100,银川市,640000,0.0,0.0,0.0
640200,石嘴山市,640000,0.0,0.0,0.0
640300,吴忠市,640000,0.0,0.0,0.0
640400,固原市,640000,0.0,0.0,0.0
640500,中卫市,640000,0.0,0.0,0.0
650100,乌鲁木齐市,650000,0.13696503840000002,0.13696503840000002,0.0
650200,克拉玛依市,650000,0.0,0.0,0.0
650400,吐鲁番市,650000,0.0,0.0,0.0
650500,哈密市,650000,0.0,0.0,0.0
652300,昌吉回族自治州,650000,0.0,0.0,0.0
652700,博尔塔拉蒙古自治州,650000,0.0,0.0,0.0
652800,巴音郭楞蒙古自治州,650000,0.0,0.0,0.0
652900,阿克苏地区,650000,0.0,0.0,0.0
653000,克孜勒苏柯尔克孜自治州,650000,0.0,0.0,0.0
653100,喀什地区,650000,0.0,0.0,0.0
653200,和田地区,650000,0.0,0.0,0.0
654000,伊犁哈萨克自治州,650000,0.0,0.0,0.0
654200,塔城地区,650000,0.0,0.0,0.0
654300,阿勒泰地区,650000,0.0,0.0,0.0
-999,台湾省,710000,0.0,0.0,0.0
810000,香港特别行政区,810000,0.0,0.0,0.0
820000,澳门特别行政区,820000,0.0,0.0,0.0
429004,仙桃市,420000,4.63511810916,4.592696231880001,0.04242187728
429005,潜江市,420000,1.8863424795600001,1.87289280864,0.013449670920000002
429006,天门市,420000,3.1668003550799995,3.13699697208,0.029803383
429021,神农架林区,420000,0.06004165176,0.05876395776,0.001277694
469023,澄迈县,460000,0.00012787632,0.0,0.00012787632
