id,t2m_mean,t2m_max,t2m_min
370104,279.40484991496595,291.9476666666667,269.9001666666667
370112,278.34303281539866,289.89483333333334,268.92654166666665
370113,279.1421601731601,291.1110833333333,269.61733333333336
370124,279.43972224799006,291.41012499999994,269.84991666666673
370125,278.94715650123686,291.1829583333334,269.64566666666667
370126,278.63040012368583,290.57666666666665,269.59879166666667
370181,278.68228227427323,290.65091666666666,269.329625
370203,278.5736106215215,287.5093749999999,270.50645833333334
370211,278.5240854978355,289.02425,270.60791666666665
370212,278.4570712353123,285.7289583333333,270.4082916666667
370281,278.577012329932,290.4044583333333,270.2426666666667
370282,278.3315791589363,287.807625,269.7143333333334
370283,278.033832521645,290.13708333333335,269.1814583333333
370285,277.87654893320956,289.02720833333336,268.8331666666667
370302,278.3935200989486,290.66429166666666,268.4890416666667
370303,278.9638927798392,291.222875,269.8330833333334
370304,277.5715994124922,289.36000000000007,267.6930416666667
370305,278.88203409090903,291.3786666666666,270.0207083333333
370322,278.7472720315399,290.8965416666667,269.84208333333333
370323,277.186691867656,288.69837500000006,267.54445833333335
370402,279.3934012445888,291.46554166666664,270.9399583333334
370403,280.04856296382195,292.3609166666666,271.55058333333335
370405,279.93401681354374,292.2540416666667,271.5692083333334
370406,279.5137694032158,291.17358333333334,270.81795833333337
370481,280.10138671150276,291.90725000000003,271.5683333333333
370502,278.2891493506495,290.61462499999993,269.90595833333333
370503,278.1271355519481,290.46412499999997,269.4378333333334
370521,278.1136526360543,290.7778333333334,269.43558333333334
370522,278.3222524737167,291.04783333333336,269.75837499999994
370523,278.5390216450217,291.2594166666666,270.04462500000005
370611,277.14446355132964,286.5036666666667,267.3920833333333
370612,277.0976325757577,285.4402916666667,267.7110833333333
370613,277.4863393630179,286.91416666666674,267.71012500000006
370681,277.1435393475571,285.07604166666664,268.418375
370682,277.36761382962277,288.2108333333333,267.7402083333333
370683,277.5410158085961,286.66187499999995,269.11841666666663
370684,277.0055870052566,285.05445833333334,267.9959166666667
370685,277.4692177643784,288.7435833333334,267.64066666666673
370686,276.9987806508967,288.2137916666666,266.68083333333334
370687,276.90326178880645,286.8524583333333,266.982125
370703,278.0649326685219,288.8957916666666,270.123125
370704,278.4174310064936,290.8768333333333,269.8207083333333
370705,278.59269391620285,291.2439166666666,269.73437499999994
370724,277.6198705163883,290.147625,267.434875
370725,278.4419332096476,290.796,269.06445833333333
370781,278.594248917749,290.9594583333333,269.23320833333327
370782,278.5618887213975,290.3905833333333,269.8574999999999
370783,278.4251221011132,290.7969166666666,270.1070416666667
370784,278.18327694032166,290.14449999999994,268.91995833333334
370785,278.49836448670385,290.8659166666667,270.0381250000001
370786,278.26789019016695,290.4529166666667,269.8054583333333
370811,279.9041604823748,291.42308333333335,270.68795833333337
370812,279.57144190630805,291.08262500000006,270.3085833333333
370826,280.2978261827458,292.483625,271.6819999999999
370828,280.322400316945,292.713875,271.21366666666665
370829,279.9874606137909,292.4423750000001,270.5848333333333
370830,279.6628714053804,291.5750833333333,270.28662499999996
370831,278.97965920686465,289.84362500000003,270.4202916666666
370832,279.7449001623377,292.17695833333335,270.1879166666667
370881,279.36328211966605,290.38387500000005,270.36100000000005
370883,279.56255291434763,290.7363333333334,270.6357916666666
370911,277.9743770485467,288.48308333333335,269.3715
370921,279.0207584647495,290.09470833333336,270.01158333333336
370923,279.5235474644402,291.53779166666664,269.9171666666667
370982,278.30404093228213,288.9714583333333,269.828625
370983,279.0022327226347,290.3159166666667,269.6877083333333
371002,277.1227155225728,283.4250416666667,268.3493333333333
371003,277.1472437384046,286.8127083333333,267.2708333333333
371082,277.4175317331477,285.81070833333337,267.7993333333333
371083,277.1133984230056,286.09841666666665,267.39758333333333
371103,278.59533225108225,289.66658333333334,270.50224999999995
371121,278.29707061688316,289.77045833333324,269.6646666666666
371122,278.26826433982694,289.5408750000001,269.72975
371202,277.70955113636364,288.506125,269.1547500000001
371203,277.5075391929499,288.3222083333333,268.60375
371302,278.85375556586274,290.3475416666666,270.8974583333333
371312,279.0314374613482,290.3797083333333,270.8110833333334
371321,278.09062530921454,289.2737499999999,269.69166666666666
371322,279.5637980442176,291.43649999999997,271.20175
371323,277.41940333178724,288.66237500000005,268.15804166666675
371324,279.10195674860864,290.87195833333334,270.9772916666667
371325,278.6025892084106,290.1085416666667,270.17408333333333
371326,278.6812338821893,289.78737500000005,270.02795833333334
371327,278.79409682282,290.24516666666665,270.6219999999999
371328,277.9662173392083,288.9263333333334,269.14
371329,279.29723310915284,290.95554166666665,271.08279166666665
371402,278.7084812538652,291.17725,268.8191666666666
371403,278.692844851577,290.833,269.2447916666667
371422,278.4757161796538,290.7674999999999,269.184375
371424,278.768097054731,290.88512499999996,269.52029166666665
371425,279.2599137677797,291.8589999999999,269.7927916666667
371426,278.89750092764376,291.5873333333333,268.6037083333334
371427,278.91192404916507,291.66041666666666,268.32149999999996
371428,278.72900602968474,291.39725,268.35533333333325
371481,278.43111205163893,290.590375,269.61025000000006
371482,278.98431744743357,291.6398333333333,269.3190416666667
371502,279.4106011518243,291.876625,269.25358333333327
371521,279.63463489486696,292.3932916666667,269.85712500000005
371522,279.64422854823744,292.7160833333333,269.7705416666667
371523,279.2775057591218,291.66225,269.04
371524,279.40301805040195,291.52883333333335,269.477375
371525,279.2446869202227,292.26275,269.02604166666663
371526,279.0284507189239,291.57804166666665,268.75612500000005
371581,279.03254560915275,291.75179166666675,268.47137499999997
371602,278.523464363018,290.905875,270.064125
371603,278.1768589981448,289.76895833333333,270.05691666666667
371621,278.5800330859616,290.6987083333333,269.7255833333333
371622,278.40936031230666,290.43475000000007,269.5446666666666
371623,277.9939800170068,289.3970416666666,270.162
371625,278.6677091450217,291.1227916666666,269.8359166666666
371626,278.8397408008656,290.89004166666666,269.24858333333333
371702,280.2768034168213,293.65387499999997,271.02349999999996
371721,280.6094662956092,293.2944166666667,271.44312499999995
371722,280.59875162337653,293.12191666666666,271.33874999999995
371723,280.40165750618434,293.26175,271.0388749999999
371724,280.2014432977737,293.06970833333327,270.714625
371725,280.04676805040197,293.1505833333334,270.6164999999999
371726,280.0337449752628,293.36341666666664,270.6932083333333
371727,280.34996992888074,293.59049999999996,271.022
371728,280.2987863327148,293.6578333333333,271.11616666666663
410100,280.4843003246754,292.9359999999999,270.95883333333336
410202,280.6124941249227,293.5662916666666,271.61050000000006
410212,280.74545153061234,293.693875,272.1985
410221,280.7660730905998,293.5210416666667,271.95525000000004
410222,280.92113806431666,293.7297916666667,272.554625
410223,280.8515980983302,293.8521666666666,272.2165
410225,280.55890545763776,293.574,271.53725000000003
410305,280.2575474644404,292.435,270.422875
410306,279.9542082560296,292.3160833333333,270.31529166666667
410311,280.5517885745208,292.77658333333335,270.82154166666663
410322,279.5459072356215,292.106125,269.8709999999999
410323,279.6049380797774,292.47262499999994,269.92045833333333
410324,277.4535538033395,288.020125,268.93804166666666
410325,278.65263856679053,289.93529166666667,269.4553333333334
410326,279.2351118583798,290.8029166666667,269.576125
410327,279.4400411641929,291.5587916666667,269.45095833333335
410328,277.9378459724798,288.9596666666667,269.35025
410329,280.0015658627087,292.0779583333334,270.07283333333334
