id,t2m_mean,t2m_max,t2m_min,t2m_mean_before,t2m_max_before,t2m_min_before,t2m_mean_after,t2m_max_after,t2m_min_after
210300,271.06271978021965,284.1781250000001,257.50529166666666,265.99207051282053,272.45587500000005,260.68187500000005,273.0909794871794,284.1781250000001,257.50529166666666
210400,268.32888003663004,282.5213750000001,253.80033333333333,262.53408493589745,270.9351666666666,257.83829166666663,270.6467980769231,282.5213750000001,253.80033333333333
210500,268.79845879120876,281.59274999999997,254.37974999999997,263.5478669871795,271.2775833333333,259.01737499999996,270.89869551282055,281.59274999999997,254.37974999999997
210600,270.73457921245404,281.86350000000004,257.9224166666667,266.083578525641,271.73770833333333,261.87949999999995,272.59497948717944,281.86350000000004,257.9224166666667
210700,271.07774221611714,284.4553333333333,258.39733333333334,265.673969551282,271.29325000000006,261.26225000000005,273.2392512820513,284.4553333333333,258.39733333333334
210800,272.0903008241758,284.698125,259.042,267.74495833333333,274.0023333333334,262.218375,273.82843782051276,284.698125,259.042
210900,269.70144734432233,284.56137500000006,256.1141666666667,264.052046474359,269.35020833333334,259.1965,271.9612076923077,284.56137500000006,256.1141666666667
211000,270.71740659340645,285.4873333333333,256.76070833333335,265.0523541666667,272.58625,259.95687499999997,272.98342756410244,285.4873333333333,256.76070833333335
211100,271.76949633699627,284.6044583333334,259.13454166666673,266.78154326923084,273.5464583333333,261.7091666666667,273.7646775641026,284.6044583333334,259.13454166666673
211200,268.36235576923093,284.60729166666664,254.28450000000007,261.9516073717949,269.609625,257.248125,270.9266551282052,284.60729166666664,254.28450000000007
211300,270.5178800366301,285.858375,257.16245833333335,265.0363846153846,270.4648333333334,260.10875000000004,272.71047820512825,285.858375,257.16245833333335
211400,272.25804029304015,285.079375,259.45966666666664,267.5300016025641,271.96995833333335,262.30987500000003,274.1492557692308,285.079375,259.45966666666664
220100,265.5448040293039,283.86920833333335,251.56187500000001,258.9171602564102,266.86937500000005,254.42991666666668,268.19586153846154,283.86920833333335,251.56187500000001
220200,265.51085805860805,281.9507916666666,250.51249999999996,259.2650048076923,266.60779166666674,254.38345833333332,268.00919935897434,281.9507916666666,250.51249999999996
220300,267.0413218864469,284.23020833333334,252.8010833333333,260.47665544871796,267.73575,255.86137499999995,269.66718846153844,284.23020833333334,252.8010833333333
220400,267.3588832417583,283.60624999999993,252.87141666666665,261.32270352564103,268.9399583333333,256.20425,269.77335512820514,283.60624999999993,252.87141666666665
220500,266.8188237179487,281.2262083333333,251.89383333333333,260.7211987179487,269.78516666666667,255.45175000000003,269.2578737179487,281.2262083333333,251.89383333333333
220600,264.6053598901099,279.0240833333334,248.04162499999998,258.69715224358976,268.0165416666667,253.04924999999994,266.96864294871784,279.0240833333334,248.04162499999998
220700,265.57590888278384,283.704375,251.88620833333334,259.0032948717948,265.42983333333325,254.71991666666668,268.20495448717946,283.704375,251.88620833333334
220800,265.75833058608066,285.36758333333336,252.381,259.4377419871795,263.8913333333333,255.79320833333327,268.28656602564104,285.36758333333336,252.381
222400,265.88949358974344,279.28095833333333,251.25245833333327,261.18253846153846,267.23625,256.2010416666667,267.7722756410256,279.28095833333333,251.25245833333327
230100,263.6118131868132,281.9252916666666,250.83333333333334,257.13903685897435,264.0010416666666,252.525625,266.2009237179487,281.9252916666666,250.83333333333334
230200,262.34441300366285,281.50424999999996,250.46754166666665,255.88589423076925,262.15654166666667,253.3324583333333,264.92782051282046,281.50424999999996,250.46754166666665
230300,264.86250366300374,280.68920833333334,254.17533333333333,259.225217948718,262.64383333333336,255.70275,267.11741794871796,280.68920833333334,254.17533333333333
230400,262.3880009157509,279.82604166666675,251.3847916666667,255.95998237179495,259.19629166666675,253.45724999999996,264.95920833333344,279.82604166666675,251.3847916666667
230500,264.08869322344333,280.64175000000006,253.07516666666663,257.69503205128206,261.97012500000005,254.28008333333335,266.6461576923077,280.64175000000006,253.07516666666663
230600,263.5610586080587,282.7274583333333,250.43533333333332,256.9765769230769,264.3427083333334,253.5957083333333,266.1948512820512,282.7274583333333,250.43533333333332
230700,260.68409981684977,279.6820833333333,248.6849166666666,254.22956730769232,259.40250000000003,251.38312499999998,263.2659128205128,279.6820833333333,248.6849166666666
230800,263.05337912087913,280.2385,251.94691666666674,256.06538942307685,259.9994583333333,252.4254166666667,265.84857500000004,280.2385,251.94691666666674
230900,264.2095563186812,280.8294166666667,253.035875,258.80012820512826,263.52241666666674,255.20266666666666,266.3733275641026,280.8294166666667,253.035875
231000,264.5774445970696,280.93254166666674,251.20766666666668,259.12541666666664,264.46549999999996,254.90787499999996,266.75825576923074,280.93254166666674,251.20766666666668
231100,260.5960576923076,280.0227916666667,249.35983333333334,253.96488141025645,258.4190833333334,250.48904166666662,263.2485282051282,280.0227916666667,249.35983333333334
231200,262.3283777472528,281.19666666666666,249.76991666666672,255.46270833333335,263.517875,251.5785833333333,265.0746455128205,281.19666666666666,249.76991666666672
232700,257.92466300366294,275.43220833333334,247.75225000000003,251.32603685897433,255.5520416666667,247.86799999999994,260.5641134615384,275.43220833333334,247.75225000000003
310000,282.5467390109891,292.03333333333336,275.97737499999994,280.9519310897436,288.5559999999999,277.8760833333333,283.1846621794873,292.03333333333336,275.97737499999994
320100,281.65389468864475,294.0653333333333,274.163375,278.4370480769231,283.54316666666665,275.1927916666667,282.9406333333334,294.0653333333333,274.163375
320200,281.9607435897436,294.20745833333336,275.1890416666667,279.3436025641025,286.2997916666666,276.1766666666667,283.0076,294.20745833333336,275.1890416666667
320300,279.8460366300366,292.5705833333334,271.72058333333325,276.0005865384615,278.92558333333335,271.72058333333325,281.38421666666665,292.5705833333334,272.22920833333336
320400,281.8334157509157,294.3722916666666,274.97587500000003,278.99289583333325,285.5059166666667,275.88245833333326,282.96962371794876,294.3722916666666,274.97587500000003
320500,282.26781959706955,293.6487916666666,275.881125,279.9133733974359,286.68662500000005,277.1540833333334,283.209598076923,293.6487916666666,275.881125
320600,281.3298379120879,292.4357083333333,274.10945833333335,279.5736538461539,285.28987499999994,276.46641666666665,282.03231153846167,292.4357083333333,274.10945833333335
320700,279.4025146520147,291.3245833333333,271.8735416666667,276.3656041666667,279.9682083333333,272.21812500000004,280.61727884615374,291.3245833333333,271.8735416666667
320800,280.6291662087912,292.700375,273.06445833333333,277.35007211538465,280.635875,273.1604166666667,281.94080384615387,292.700375,273.06445833333333
320900,280.3012037545787,291.90124999999995,272.26366666666667,278.0731362179488,282.3992083333333,274.1665,281.1924307692308,291.90124999999995,272.26366666666667
321000,280.98943635531145,293.1127916666667,273.57141666666666,278.17690544871795,282.0366666666667,274.15708333333345,282.1144487179488,293.1127916666667,273.57141666666666
321100,281.4686739926739,294.1363333333333,274.28445833333336,278.617953525641,283.61562499999997,275.15037499999994,282.6089621794872,294.1363333333333,274.28445833333336
321200,281.00580448717943,293.50775000000004,273.44849999999997,278.5812980769232,283.59141666666665,274.65445833333337,281.97560705128205,293.50775000000004,273.44849999999997
321300,280.2235627289377,292.3385416666667,272.267125,276.7044903846153,279.85908333333333,272.267125,281.6311916666666,292.3385416666667,272.54625000000004
330100,282.2001877289376,292.90825,275.23579166666667,279.5914583333334,288.308625,276.8252916666667,283.2436794871796,292.90825,275.23579166666667
330200,283.4089569597068,293.1887083333333,276.7729166666667,281.97232371794865,291.20429166666673,278.0655,283.9836102564104,293.1887083333333,276.7729166666667
330300,284.2959697802197,293.29658333333333,276.1061666666666,283.36913942307694,290.39387500000004,279.55587500000007,284.666701923077,293.29658333333333,276.1061666666666
330400,282.9074157509159,293.7934166666667,276.7473333333333,280.7623990384616,289.164375,277.5731666666666,283.76542243589756,293.7934166666667,276.7473333333333
330500,282.1500393772893,294.10016666666667,275.650875,279.35420512820514,286.70812500000005,276.87875,283.2683730769231,294.10016666666667,275.650875
330600,283.17217399267395,294.03675,276.17775,280.919594551282,290.7010833333334,277.6777916666667,284.0732057692308,294.03675,276.17775
330700,283.56569597069614,293.94975000000005,275.90691666666675,281.32574679487175,289.97491666666673,278.0804166666666,284.46167564102564,293.94975000000005,275.90691666666675
330800,283.5973759157509,294.20525000000004,275.88037499999996,281.25382532051276,289.2324583333332,278.01679166666673,284.53479615384623,294.20525000000004,275.88037499999996
330900,283.28720604395596,288.886125,277.6131666666667,283.2833621794872,288.886125,279.4102083333334,283.28874358974366,288.5294166666667,277.6131666666667
331000,283.86577793040306,294.04249999999996,275.96225,282.39187179487175,291.4427916666667,278.0962083333333,284.4553403846154,294.04249999999996,275.96225
331100,283.75723305860805,293.1745833333334,275.2175416666667,282.2240208333333,290.03695833333336,278.07183333333336,284.3705179487179,293.1745833333334,275.2175416666667
340100,281.5823347069596,294.19179166666663,273.4676666666666,277.64354487179486,282.32325,274.20483333333334,283.1578506410255,294.19179166666663,273.4676666666666
340200,282.09618818681315,294.0770833333334,274.645875,278.4660865384616,284.35808333333335,274.988625,283.5482288461536,294.0770833333334,274.645875
340300,280.83620695970694,293.51424999999995,272.71554166666664,276.97573397435895,281.2918333333333,273.03775,282.38039615384616,293.51424999999995,272.71554166666664
340400,281.201956043956,293.96175,273.1180833333333,277.13162019230765,281.460125,274.16308333333336,282.8300903846154,293.96175,273.1180833333333
340500,281.69806639194127,294.0034166666666,273.99929166666664,278.201860576923,283.53450000000004,274.98524999999995,283.0965487179486,294.0034166666666,273.99929166666664
340600,280.41123946886466,293.41445833333324,272.2145,276.44830448717954,280.43087500000007,272.2145,281.99641346153845,293.41445833333324,272.4807916666666
340700,282.01051968864476,293.6330000000001,274.28329166666657,278.1535208333333,283.8659166666667,274.43325,283.5533192307694,293.6330000000001,274.28329166666657
340800,281.2906620879121,292.5625416666666,273.87695833333333,277.56857051282054,283.1080416666666,273.884625,282.77949871794874,292.5625416666666,273.87695833333333
341000,281.8905201465201,292.2971666666666,274.33212499999996,278.6934551282051,287.8141666666666,274.92654166666665,283.16934615384616,292.2971666666666,274.33212499999996
341100,281.0598704212454,294.00758333333334,272.9690416666667,277.49526762820517,281.50412500000004,273.60016666666667,282.48571153846143,294.00758333333334,272.9690416666667
341200,280.91970833333335,293.78887499999996,273.00708333333336,276.63615064102555,281.4921666666666,273.8202916666667,282.63313141025645,293.78887499999996,273.00708333333336
341300,280.29278983516485,293.24641666666656,271.8966666666667,276.32191826923076,279.92508333333336,271.8966666666667,281.8811384615384,293.24641666666656,272.39162500000003
341500,280.9076117216117,293.49983333333336,272.44625,276.5914054487179,280.8907083333333,273.5097083333333,282.6340942307692,293.49983333333336,272.44625
341600,280.6352486263737,293.732875,272.844625,276.498516025641,281.06166666666667,272.852125,282.28994166666666,293.732875,272.844625
341700,282.34880998168495,293.65670833333337,274.8386666666667,278.47782692307686,284.82879166666663,274.92479166666664,283.89720320512833,293.65670833333337,274.8386666666667
341800,281.8989693223442,293.71887499999997,274.52200000000005,278.61227243589747,286.6440416666667,275.52416666666664,283.21364807692316,293.71887499999997,274.52200000000005
350100,286.45255357142855,295.42045833333333,278.43779166666667,286.2777868589744,291.49470833333334,282.1199583333333,286.5224602564104,295.42045833333333,278.43779166666667
350200,288.1770343406593,297.02320833333334,280.73158333333333,287.82897435897434,292.7427916666667,284.0597916666667,288.3162583333333,297.02320833333334,280.73158333333333
350300,286.94571703296714,295.8692916666667,279.31200000000007,286.8540016025641,291.93612500000006,282.4385833333333,286.9824032051281,295.8692916666667,279.31200000000007
350400,286.0554807692308,294.47583333333336,275.9724166666667,284.96083974358976,291.5259583333334,278.76466666666664,286.4933371794872,294.47583333333336,275.9724166666667
350500,287.63913415750915,295.9933333333333,279.37641666666667,287.48920833333335,292.21524999999997,283.0724583333333,287.6991044871794,295.9933333333333,279.37641666666667
350600,288.77980677655694,295.9954583333333,281.6535833333333,288.4244022435897,293.1227083333333,285.07587499999994,288.9219685897436,295.9954583333333,281.6535833333333
350700,285.18342857142846,293.96425,276.0007916666667,283.8289871794872,290.4454583333333,278.75854166666664,285.7252051282051,293.96425,276.0007916666667
350800,286.9532605311357,294.9340833333334,276.941,286.3073878205127,291.73820833333326,279.16154166666666,287.2116096153847,294.9340833333334,276.941
350900,284.9973965201464,293.98325,276.2984583333334,284.5374471153846,289.9336666666666,280.72745833333335,285.18137628205125,293.98325,276.2984583333334
360100,284.0531016483516,295.6366249999999,277.37774999999993,280.7690753205128,290.14591666666666,277.65508333333327,285.36671217948725,295.6366249999999,277.37774999999993
360200,283.8556126373626,293.9317083333333,276.19649999999996,280.7517451923077,290.3699166666667,276.5600416666667,285.0971596153847,293.9317083333333,276.19649999999996
360300,284.10400320512827,297.95220833333343,275.6067083333334,280.46456730769233,288.100375,275.6067083333334,285.5597775641026,297.95220833333343,276.8294583333334
360400,282.597684065934,294.0562499999999,275.525875,278.78739903846156,285.4975,275.5917916666666,284.1217980769232,294.0562499999999,275.525875
360500,284.1745947802198,295.93375,277.5474166666667,280.9858301282051,290.15237499999995,277.76025,285.4501006410257,295.93375,277.5474166666667
360600,285.18180540293037,296.7915,277.1900416666667,282.1749038461539,292.37845833333336,277.70379166666675,286.3845660256411,296.7915,277.1900416666667
360700,286.20049908424915,295.2605,277.79412499999995,284.2933477564103,292.9482916666666,278.532,286.96335961538466,295.2605,277.79412499999995
360800,284.8789697802196,296.971875,277.55191666666667,281.95286858974356,292.0467083333333,277.55191666666667,286.0494102564101,296.971875,277.635375
360900,283.4400540293041,294.78062500000004,276.4395,280.13457692307696,289.5710833333333,276.4395,284.76224487179485,294.78062500000004,276.54279166666674
361000,284.98196749084246,296.624375,276.787875,282.1270560897435,292.3155,277.3980833333333,286.12393205128217,296.624375,276.787875
361100,284.3884317765568,294.87695833333333,276.60245833333335,281.6047067307693,290.28916666666663,277.52445833333337,285.5019217948717,294.87695833333333,276.60245833333335
370100,278.3909679487179,290.91091666666676,269.6199166666667,273.27689423076924,276.3460416666666,269.6199166666667,280.4365974358975,290.91091666666676,270.8704583333333
370200,277.77307646520154,289.01712499999996,269.85408333333334,274.4584166666666,278.4784999999999,270.7558333333333,279.09894038461545,289.01712499999996,269.85408333333334
370300,277.6840009157509,289.9255416666667,269.0028333333334,273.1558974358974,276.12595833333336,269.4213333333333,279.49524230769225,289.9255416666667,269.0028333333334
370400,279.43553021978016,291.91704166666676,271.3916666666666,275.43808814102573,278.7455416666667,271.3916666666666,281.0345070512822,291.91704166666676,271.6619166666666
370500,277.74339652014663,290.66762500000004,269.73008333333337,273.3981009615385,276.7936666666667,270.377625,279.4815147435899,290.66762500000004,269.73008333333337
370600,276.8189679487179,286.796875,267.8567499999999,274.1003477564102,277.5394583333333,270.9298749999999,277.9064160256411,286.796875,267.8567499999999
370700,277.8715384615384,290.42479166666664,269.7283333333333,273.8595176282052,277.1724166666667,270.1815833333333,279.4763467948718,290.42479166666664,269.7283333333333
370800,279.28385897435896,291.3116666666667,270.71766666666673,274.6440897435897,278.4510833333333,270.71766666666673,281.1397666666666,291.3116666666667,271.6089583333334
370900,278.28517261904767,289.84820833333333,269.78591666666665,273.6420801282052,277.409125,269.78591666666665,280.1424096153846,289.84820833333333,270.731375
371000,276.775163003663,285.3675833333333,267.6701666666667,274.34835576923075,278.34525,271.0144166666667,277.745885897436,285.3675833333333,267.6701666666667
371100,277.94688369963364,289.6600416666666,270.0192083333334,274.5542740384615,278.3196250000001,270.3612916666668,279.30392756410254,289.6600416666666,270.0192083333334
371200,277.19525961538466,288.46025000000003,269.0169583333333,272.9670705128205,276.139875,269.2102916666666,278.8865352564103,288.46025000000003,269.0169583333333
371300,278.1028195970696,289.63758333333334,270.12475,274.4884663461538,277.6165416666667,270.5258749999999,279.5485608974359,289.63758333333334,270.12475
371400,278.2523553113554,291.10762500000004,269.2175416666666,272.65511538461544,275.3140416666667,269.2175416666666,280.4912512820513,291.10762500000004,271.27983333333333
371500,278.81707554945046,292.0001666666667,269.2682916666667,272.9387804487179,276.8538333333334,269.2682916666667,281.1683935897436,292.0001666666667,272.0330833333333
371600,277.8305705128206,290.1885416666667,270.10695833333335,273.15490544871795,275.99425,270.10695833333335,279.70083653846154,290.1885416666667,270.39445833333326
