id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after
330600,75.26337581168832,98.91782500000001,40.317325,84.33550160256411,98.91782500000001,63.43582083333334,71.9873303872054,95.16155833333333,40.317325
330700,75.74400650896722,96.22325833333332,41.23567083333334,82.69910993589744,96.22325833333332,66.98750416666667,73.23244138257579,95.49002916666666,41.23567083333334
330800,77.37980091991341,97.24386666666665,46.90625416666668,83.41056073717947,95.41058333333335,65.5863625,75.2020265414562,97.24386666666665,46.90625416666668
330900,75.4125707328386,99.6420916666667,42.2921125,78.61327275641025,92.77244166666667,65.86433749999999,74.25676166877106,99.6420916666667,42.2921125
331000,75.89711045145333,96.11725833333333,40.8931375,81.40486490384615,96.11725833333333,67.70280416666667,73.90819912142258,94.54536666666667,40.8931375
331100,78.568493835034,98.27780000000001,45.12733333333333,81.9705392628205,98.27780000000001,65.57602083333333,77.33997743055552,95.50399166666666,45.12733333333333
340100,69.51396652365491,99.83936666666666,34.82912083333333,83.19105576923077,99.83936666666666,49.8827875,64.5750176294192,95.79735833333332,34.82912083333333
340200,71.46188884121833,99.78783333333335,35.18397083333334,84.89838621794873,99.78783333333335,50.87035416666668,66.60982034406567,97.03974583333331,35.18397083333334
340300,65.43985551175017,100.00162499999999,27.561508333333336,77.84486121794875,100.00162499999999,48.69556666666667,60.96027011784511,92.59612499999999,27.561508333333336
340400,67.25467280844157,99.98980416666664,31.207554166666664,81.11345721153846,99.98980416666664,50.26940416666667,62.25011177398989,93.73353333333334,31.207554166666664
340500,70.41328293908472,99.8090375,33.67142083333332,83.84602195512821,99.8090375,49.95581666666667,65.5625716277357,95.07194999999997,33.67142083333332
340600,62.82303102968457,99.96126250000002,27.67154583333333,73.79622419871795,99.96126250000002,46.10329166666667,58.86048905197812,94.93998333333336,27.67154583333333
340700,72.37384564007425,99.44072916666664,35.41182083333333,85.15372868589742,99.44072916666664,55.313658333333336,67.75888787352694,96.03733749999999,35.41182083333333
340800,74.66611883503403,96.39274166666665,41.780375,84.58754551282051,95.52865416666668,64.01390000000002,71.0833814236111,96.39274166666665,41.780375
341000,77.57122495361783,98.44682499999999,45.228545454545454,86.38098766025641,98.44682499999999,67.292975,74.3899217539983,98.21364166666667,45.228545454545454
341100,68.07449402829316,99.9830625,32.463862500000005,81.35831041666667,99.9830625,48.83509583333333,63.277560332491575,93.01319166666667,32.463862500000005
341200,65.26038364641312,99.96950833333335,29.709045833333334,77.72621314102564,99.96950833333335,42.26491666666667,60.75883410669192,92.8007291666667,29.709045833333334
341300,62.10013372758196,99.79368750000002,26.829737500000004,72.50484903846153,99.79368750000002,48.11232083333334,58.342875420875416,93.55022083333331,26.829737500000004
341500,70.66883482142856,99.63293750000001,36.65256250000001,84.47733733974357,99.63293750000001,53.645075,65.68243113425923,98.05075416666666,36.65256250000001
341600,63.761503521181226,99.95664166666667,28.99489166666667,75.22088060897437,99.95664166666667,44.1578125,59.623395128367015,94.59154166666667,28.99489166666667
341700,74.88366473407548,99.35075833333333,36.889020833333326,86.35872772435899,99.35075833333333,61.15609166666667,70.73989198758419,95.36958750000001,36.889020833333326
341800,74.57138945578231,99.16863333333335,40.38567083333333,86.44377996794873,99.16863333333335,58.55350416666666,70.2841373263889,94.688475,40.38567083333333
350100,79.47626202458254,97.53877083333333,50.969775,78.66262131410257,91.67659166666665,66.67425833333334,79.77007672558922,97.53877083333333,50.969775
350200,78.52273675788497,98.72900416666666,47.474625,79.48545256410259,92.07009583333335,68.56979166666667,78.17508938341751,98.72900416666666,47.474625
